30cfd9c7-8349-4356-908d-3c9c20975d93,1519,0,1415,+,Staphylococcus_aureus_16S_2,1556,28,1498,877,1481,7,tp:A:P,cm:i:111,s1:i:868,s2:i:845,dv:f:0.0554,rl:i:0
30cfd9c7-8349-4356-908d-3c9c20975d93,1519,0,1415,+,Staphylococcus_aureus_16S_4,1556,28,1498,854,1480,0,tp:A:S,cm:i:109,s1:i:845,dv:f:0.0567,rl:i:0
30cfd9c7-8349-4356-908d-3c9c20975d93,1519,0,1415,+,Staphylococcus_aureus_16S_5,1556,28,1498,854,1480,0,tp:A:S,cm:i:109,s1:i:845,dv:f:0.0567,rl:i:0
30cfd9c7-8349-4356-908d-3c9c20975d93,1519,0,1415,+,Staphylococcus_aureus_16S_6,1556,28,1498,854,1480,0,tp:A:S,cm:i:109,s1:i:845,dv:f:0.0567,rl:i:0
30cfd9c7-8349-4356-908d-3c9c20975d93,1519,0,1415,+,Staphylococcus_aureus_16S_3,1556,28,1498,854,1480,0,tp:A:S,cm:i:109,s1:i:845,dv:f:0.0567,rl:i:0
30cfd9c7-8349-4356-908d-3c9c20975d93,1519,0,1415,+,Staphylococcus_aureus_16S_1,1556,28,1498,837,1480,0,tp:A:S,cm:i:105,s1:i:828,dv:f:0.0592,rl:i:0
21262fd3-8e25-4695-a8c5-55ceb70e23ef,1527,41,1450,+,Pseudomonas_aeruginosa_16S_4,1526,62,1489,801,1444,0,tp:A:P,cm:i:103,s1:i:796,s2:i:796,dv:f:0.0615,rl:i:0
21262fd3-8e25-4695-a8c5-55ceb70e23ef,1527,41,1450,+,Pseudomonas_aeruginosa_16S_2,1526,62,1489,801,1444,0,tp:A:S,cm:i:103,s1:i:796,dv:f:0.0615,rl:i:0
21262fd3-8e25-4695-a8c5-55ceb70e23ef,1527,41,1450,+,Pseudomonas_aeruginosa_16S_3,1526,62,1489,801,1444,0,tp:A:S,cm:i:103,s1:i:796,dv:f:0.0615,rl:i:0
21262fd3-8e25-4695-a8c5-55ceb70e23ef,1527,41,1450,+,Pseudomonas_aeruginosa_16S_1,1526,62,1489,801,1444,0,tp:A:S,cm:i:103,s1:i:796,dv:f:0.0615,rl:i:0
719ad5c7-0d18-47a3-950b-c0377dc89c5c,1586,10,1508,+,Staphylococcus_aureus_16S_4,1556,38,1515,876,1512,0,tp:A:P,cm:i:114,s1:i:871,s2:i:871,dv:f:0.0589,rl:i:0
719ad5c7-0d18-47a3-950b-c0377dc89c5c,1586,10,1508,+,Staphylococcus_aureus_16S_1,1556,38,1515,876,1512,0,tp:A:S,cm:i:114,s1:i:871,dv:f:0.0589,rl:i:0
719ad5c7-0d18-47a3-950b-c0377dc89c5c,1586,10,1508,+,Staphylococcus_aureus_16S_5,1556,38,1515,876,1512,0,tp:A:S,cm:i:114,s1:i:871,dv:f:0.0589,rl:i:0
719ad5c7-0d18-47a3-950b-c0377dc89c5c,1586,10,1508,+,Staphylococcus_aureus_16S_6,1556,38,1515,876,1512,0,tp:A:S,cm:i:114,s1:i:871,dv:f:0.0589,rl:i:0
719ad5c7-0d18-47a3-950b-c0377dc89c5c,1586,10,1508,+,Staphylococcus_aureus_16S_3,1556,38,1515,876,1512,0,tp:A:S,cm:i:114,s1:i:871,dv:f:0.0589,rl:i:0
719ad5c7-0d18-47a3-950b-c0377dc89c5c,1586,10,1508,+,Staphylococcus_aureus_16S_2,1556,38,1515,873,1512,0,tp:A:S,cm:i:113,s1:i:868,dv:f:0.0595,rl:i:0
0f6451b3-448c-47d0-8f0b-82d2181259f4,1561,2,1483,+,Bacillus_subtilis_16S_1,1558,30,1513,948,1504,0,tp:A:P,cm:i:134,s1:i:944,s2:i:944,dv:f:0.0462,rl:i:0
0f6451b3-448c-47d0-8f0b-82d2181259f4,1561,2,1483,+,Bacillus_subtilis_16S_9,1558,30,1513,948,1504,0,tp:A:S,cm:i:134,s1:i:944,dv:f:0.0462,rl:i:0
0f6451b3-448c-47d0-8f0b-82d2181259f4,1561,2,1483,+,Bacillus_subtilis_16S_8,1558,30,1513,948,1504,0,tp:A:S,cm:i:134,s1:i:944,dv:f:0.0462,rl:i:0
0f6451b3-448c-47d0-8f0b-82d2181259f4,1561,2,1483,+,Bacillus_subtilis_16S_10,1558,30,1513,948,1504,0,tp:A:S,cm:i:134,s1:i:944,dv:f:0.0462,rl:i:0
0f6451b3-448c-47d0-8f0b-82d2181259f4,1561,2,1483,+,Bacillus_subtilis_16S_4,1558,30,1513,940,1504,0,tp:A:S,cm:i:131,s1:i:936,dv:f:0.0477,rl:i:0
0f6451b3-448c-47d0-8f0b-82d2181259f4,1561,2,1483,+,Bacillus_subtilis_16S_7,1558,30,1513,938,1504,0,tp:A:S,cm:i:131,s1:i:934,dv:f:0.0477,rl:i:0
b368be13-5eae-4802-9372-276cd96f002d,1578,10,1488,+,Lactobacillus_fermentum_16S_2,1578,30,1541,685,1522,10,tp:A:P,cm:i:80,s1:i:677,s2:i:651,dv:f:0.0793,rl:i:0
