read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
7c7a8e1b-a805-4182-a96f-ecb6da9f2701	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c1792c85-dc35-40d3-b805-dadecea837a3	Bacillus_subtilis_16S_7	39	1508	10	1487	64	56	1413	1236	0.874735	0.806262	1168
fe5e03c5-98cd-4af4-9432-ef5d95779125	Listeria_monocytogenes_16S_2	251	1517	221	1455	50	82	1184	959	0.809966	0.728723	474
8e9eb2de-a505-4b77-9605-2c17ab652db9	Staphylococcus_aureus_16S_1	251	1431	228	1385	59	82	1098	936	0.852459	0.755448	678
b7ca883b-7022-4d15-aa48-d3b2e343080a	Listeria_monocytogenes_16S_3	238	1499	190	1465	84	70	1191	1010	0.848027	0.750929	644
ba971c01-ce04-42e9-b124-5a955d30fa41	Bacillus_subtilis_16S_1	302	1510	265	1434	28	67	1141	981	0.859772	0.793689	916
b4cb13c9-2810-488b-b21f-230e2b069d14	Salmonella_enterica_16S_2	258	1405	243	1375	94	109	1038	889	0.856455	0.716358	370
88a214f9-4154-4a5d-9d79-a561c6b51786	Pseudomonas_aeruginosa_16S_4	18	1494	0	1461	42	57	1419	1245	0.877378	0.820158	1344
8c3c3c8f-6cc1-458c-bd25-c3dd77ebc4d7	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4eb24c7c-42c4-4fb9-adf5-47d9abea4d9c	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d3be99c6-5d3b-4539-b117-3e3047af9444	Enterococcus_faecalis_16S_1	259	1522	202	1412	59	112	1151	947	0.822763	0.716339	420
aeac7b70-d57f-4564-9d29-52e8e130c63c	Bacillus_subtilis_16S_7	29	1415	0	1373	43	56	1330	1257	0.945113	0.879636	1768
2497ded9-aa83-49a0-8e1e-087c79454f97	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d48bdbe6-c5b4-400d-8c28-5f869e887ee1	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
35adb83f-dae8-4f38-af2e-bb9f4f47394c	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0b071836-45b2-4820-aecd-9753a2e7ea71	Salmonella_enterica_16S_5	236	1409	208	1362	49	68	1105	917	0.829864	0.750409	576
e00ed8be-457d-4503-985a-62b8ef27338f	Salmonella_enterica_16S_4	236	1409	211	1365	71	90	1083	868	0.801477	0.697749	238
038ee6e2-73e1-4a54-89a0-53e19a8e13a5	Pseudomonas_aeruginosa_16S_2	223	1494	180	1433	52	70	1201	1015	0.845129	0.767196	790
f11d4949-2bc0-4eab-b4b2-29e9ab42271e	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3dc82b4e-62ec-4ee8-a57b-6ab581467adf	Listeria_monocytogenes_16S_4	222	1517	149	1370	32	106	1189	1042	0.876367	0.78523	944
27c75697-5f89-49f5-b738-49119a7cad6f	Bacillus_subtilis_16S_2	234	1510	202	1511	70	37	1239	1046	0.844229	0.777117	858
67000272-f2a9-405a-afd6-393224fecbfd	Pseudomonas_aeruginosa_16S_4	226	1461	184	1378	32	73	1162	1005	0.864888	0.793212	896
06cc3951-999d-445c-af7d-00633972c29f	Escherichia_coli_16S_7	28	1501	0	1403	41	111	1362	1155	0.848018	0.76288	838
fe6ac970-f334-4487-8eb6-cd0103204898	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cfe8b34b-2333-4fc6-8191-8902f7ad209b	Salmonella_enterica_16S_1	234	1501	184	1409	51	93	1174	1009	0.859455	0.765554	778
19d46626-84cc-40ba-b7b7-ec6606743d54	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
72b09685-4578-4999-bf2b-0744d3e7b942	Bacillus_subtilis_16S_7	232	1417	158	1285	50	108	1077	917	0.851439	0.74251	559
66a3402b-a488-4a28-8311-005e8f4f95ea	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
516c0aff-b9aa-45f5-8e01-49ae2c00e457	Pseudomonas_aeruginosa_16S_4	205	1389	197	1380	58	59	1125	943	0.838222	0.759259	612
af53aeed-4995-4675-9556-399cb84a550a	Bacillus_subtilis_16S_6	29	1518	0	1487	122	124	1365	1142	0.83663	0.708876	420
713c44e6-41ea-4aa4-be19-a0ba44096c1a	Staphylococcus_aureus_16S_4	257	1419	195	1296	39	100	1062	878	0.826742	0.731057	471
99c15f01-7917-4431-a164-225acd00ace2	Escherichia_coli_16S_5	242	1509	201	1468	58	58	1209	1019	0.842845	0.769057	750
d6b8a264-a7fe-4e83-8a9d-99c62c402901	Bacillus_subtilis_16S_7	237	1518	209	1484	54	60	1221	1045	0.855856	0.782772	878
29233aba-dea9-4bae-975d-a1e62d13d3f6	Pseudomonas_aeruginosa_16S_1	19	1494	0	1437	54	92	1383	1173	0.848156	0.767168	854
2af6b6da-a14c-4ee5-a0e0-9ad126b2f3ff	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d6b2d95c-de73-463b-a590-a3b2f778949f	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d8d46ebf-3b1f-4e4c-8e6c-014a3a10a3d1	Listeria_monocytogenes_16S_6	235	1428	191	1371	36	49	1144	959	0.838287	0.780309	788
05ce3e68-ceef-430f-9296-d7278fd0dfea	Escherichia_coli_16S_1	290	1418	260	1385	68	71	1057	877	0.829707	0.733278	448
babf29a7-51c3-42b6-8839-9a82f0a427a9	Pseudomonas_aeruginosa_16S_4	223	1494	178	1421	43	71	1200	1018	0.848333	0.774734	816
1ce4e7c0-dcf9-4ec3-bec3-0b2dd8cf42a9	Salmonella_enterica_16S_3	23	1377	2	1336	80	100	1254	1014	0.808612	0.707113	320
37bdb08d-77bc-4e03-b52d-1f504c12c111	Bacillus_subtilis_16S_5	32	1518	3	1426	61	124	1362	1171	0.859765	0.756949	840
612bf403-1add-48dc-8379-ef40899f2ee3	Pseudomonas_aeruginosa_16S_1	250	1494	242	1463	40	63	1181	1024	0.867062	0.797508	962
da22b4c6-368b-4267-b01b-0ec65863ae3b	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c0be2e5d-86d9-4710-8315-db60f8752376	Bacillus_subtilis_16S_10	29	1518	0	1446	88	131	1358	1142	0.840943	0.72416	502
a195654b-7ebf-4254-8a06-5a6d39569f96	Pseudomonas_aeruginosa_16S_4	223	1422	186	1330	37	92	1107	968	0.874435	0.783172	830
0fd326dd-8911-46ec-915c-469559804a29	Salmonella_enterica_16S_4	244	1500	222	1473	69	74	1182	991	0.838409	0.747925	604
acc6f8db-55b6-4881-8842-617b32c63235	Salmonella_enterica_16S_5	24	1501	4	1418	33	96	1381	1204	0.871832	0.797351	1186
e69b01b6-1035-4976-a6a1-e6ad4dd5654e	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
429be167-a74b-4cfc-83d2-f1028188fce4	Staphylococcus_aureus_16S_2	251	1520	206	1435	48	88	1181	974	0.824725	0.73956	556
f70add1d-b646-4ba0-b9df-a4b4356a89c4	Pseudomonas_aeruginosa_16S_2	19	1494	0	1449	66	92	1383	1164	0.841649	0.755354	784
9a677eaa-b148-4ef8-931c-16b117d69e09	Bacillus_subtilis_16S_5	42	1425	10	1418	95	70	1313	1116	0.849962	0.755074	750
