read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
1f7e8f7e-9b7d-4f46-9fd5-c434f5d344bb	Pseudomonas_aeruginosa_16S_3	19	1441	0	1405	44	61	1361	1204	0.884644	0.821282	1286
9eea9c82-891f-4d2a-bdd3-c04d434f8c46	Pseudomonas_aeruginosa_16S_1	19	1494	0	1471	62	66	1409	1209	0.858055	0.786597	1034
e39a17d5-9f94-4501-9ff1-3805be169768	Escherichia_coli_16S_8	246	1508	215	1480	64	61	1201	969	0.806828	0.730769	440
e1df222b-1e46-4709-a382-876fb53ec2d4	Staphylococcus_aureus_16S_3	250	1520	210	1443	51	88	1182	980	0.829103	0.741862	538
c332b91f-0837-4794-b7bc-b0b4f2d467ca	Salmonella_enterica_16S_1	235	1409	197	1360	70	81	1093	917	0.838975	0.737138	512
f9b20ec8-f2f7-4ea3-a5cb-51ffdc1bf30b	Pseudomonas_aeruginosa_16S_4	243	1494	223	1433	45	86	1165	1005	0.862661	0.775463	788
6e91b9b2-49ff-4d4a-9fba-f93a6ced7a46	Enterococcus_faecalis_16S_4	259	1425	228	1408	87	73	1093	904	0.827081	0.721468	416
ec7bf780-40fa-4547-88dc-ead53144fe4c	Salmonella_enterica_16S_2	24	1498	3	1449	61	89	1385	1151	0.831047	0.749837	742
c8aa2813-b410-44c6-929b-78c32c97347a	Pseudomonas_aeruginosa_16S_4	19	1482	0	1529	102	36	1427	1294	0.906797	0.826837	1476
6ad7cee9-1b2e-430b-a949-2c2d432c2600	Escherichia_coli_16S_4	30	1508	2	1461	57	76	1402	1213	0.865193	0.790228	1044
71c3ef5b-ee3f-4e5c-90f2-783eabd17dbb	Bacillus_subtilis_16S_7	33	1518	0	1457	32	60	1425	1303	0.914386	0.858932	1698
6007e73a-e748-4f42-8943-bcd47ed5feea	Enterococcus_faecalis_16S_4	242	1526	169	1431	78	100	1184	1031	0.870777	0.756975	742
c93a2ac9-ce44-4936-b294-801686113684	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
64e128d3-3b60-49be-9bb0-b9e06e603db2	Pseudomonas_aeruginosa_16S_4	19	1494	0	1447	66	94	1381	1175	0.850833	0.762492	822
e3f2becf-e23b-4660-930d-f918968697d2	Salmonella_enterica_16S_1	234	1501	306	1594	82	61	1206	1044	0.865672	0.773907	850
7ac57a15-3d8f-4886-b10f-937cda6b2e79	Salmonella_enterica_16S_6	280	1501	265	1458	40	68	1153	971	0.842151	0.770024	726
9b3b4861-4eac-485a-a991-ca2395d28f25	Pseudomonas_aeruginosa_16S_4	228	1494	168	1393	40	81	1185	1025	0.864979	0.784839	908
849afbb9-b2f0-485f-8ae5-75c9ea4877bb	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1aa943b0-707b-4ec0-af7b-b43a0a9ff13a	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f2b7ec9f-355a-4e32-a37b-0af3f8f76c55	Escherichia_coli_16S_8	242	1417	188	1311	39	91	1084	923	0.851476	0.760297	678
295f8590-3f86-4c0c-882e-09e53e0e625a	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
586253a4-d06d-4163-9928-34b62b69ad0b	Salmonella_enterica_16S_5	235	1409	209	1328	40	95	1079	866	0.802595	0.713344	342
90a50540-075c-481d-83ca-4779d8b6290c	Pseudomonas_aeruginosa_16S_1	89	1494	66	1439	49	81	1324	1125	0.849698	0.773728	870
c57ec19e-a98d-415f-a284-054cc819fb91	Listeria_monocytogenes_16S_2	308	1414	290	1336	41	101	1005	806	0.80199	0.702703	253
c577296a-a876-4677-834a-116ef7c114fd	Salmonella_enterica_16S_5	23	1498	1	1473	82	85	1390	1181	0.84964	0.75851	832
51c2a98d-27ad-410b-ae0b-2f7de6c4ee14	Bacillus_subtilis_16S_3	33	1518	4	1410	74	153	1332	1100	0.825826	0.70558	410
2f95a64a-cfeb-4e48-bbf9-bcfba504d442	Escherichia_coli_16S_1	241	1508	178	1424	64	85	1182	948	0.80203	0.712246	294
20a201c4-77f4-411f-84f9-0b65167abe09	Salmonella_enterica_16S_3	283	1413	252	1372	41	51	1079	871	0.807229	0.743809	522
6767713a-c60a-43d2-9161-d8448be64a92	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
fb3f3f42-946f-45cf-aae1-7c7fedca1f59	Salmonella_enterica_16S_5	236	1413	224	1423	71	49	1128	966	0.856383	0.774038	784
