read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
cfa87197-fcb5-43d4-8561-20cad3486638	Bacillus_subtilis_16S_2	30	1518	1	1496	76	69	1419	1145	0.806906	0.732097	556
573273d9-0771-4311-b668-f597885ea571	Pseudomonas_aeruginosa_16S_3	223	1482	190	1457	81	73	1186	1026	0.865093	0.765672	772
d91c23df-5fda-4c08-a811-fab38df97b82	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2eb60489-65ac-4f79-82d4-446e3db0add4	Listeria_monocytogenes_16S_3	251	1418	195	1310	51	103	1064	899	0.844925	0.738095	474
dbee284a-f508-4a4f-a331-4bd3f48cdbdf	Escherichia_coli_16S_4	28	1508	0	1458	88	110	1370	1131	0.825547	0.721301	494
9f1d26c6-f323-4c88-9538-515e5d6725a5	Escherichia_coli_16S_2	145	1418	108	1350	62	93	1180	965	0.817797	0.722846	428
6f6a08dd-ad0d-492c-b9a5-1b121b9a7043	Enterococcus_faecalis_16S_1	276	1425	225	1382	74	66	1083	908	0.838412	0.742437	480
d644a5f4-7f1a-43d4-8baf-98a783f6760a	Listeria_monocytogenes_16S_3	31	1517	3	1472	68	85	1401	1229	0.877231	0.790862	1148
db840ce4-cc1b-40b6-b00a-0b2c62e6b3ed	Staphylococcus_aureus_16S_1	226	1419	182	1393	84	66	1127	928	0.823425	0.726703	444
a5f7a1bb-68cc-4aef-bc03-40058448a71d	Enterococcus_faecalis_16S_1	327	1425	279	1393	84	68	1030	856	0.831068	0.724196	360
7fef3c9c-cc6e-471b-81d9-88553e6d3fd3	Enterococcus_faecalis_16S_3	259	1466	205	1385	84	111	1096	915	0.834854	0.708753	276
c87a2447-05ef-481e-a989-48bad99c6980	Salmonella_enterica_16S_2	24	1501	1	1489	75	64	1413	1171	0.828733	0.75451	796
802ef0e7-c5f2-472a-9243-92f90ec9b01b	Listeria_monocytogenes_16S_2	32	1517	4	1457	65	97	1388	1149	0.82781	0.74129	702
74941371-3c40-4ed2-a268-565abdb25d0c	Pseudomonas_aeruginosa_16S_2	32	1402	8	1384	68	62	1308	1123	0.858563	0.780946	898
d250aff3-fce3-4284-8557-c35e4f19f103	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2f22e5ac-2fe8-4c69-b401-d46d4fc3a9ce	Listeria_monocytogenes_16S_4	251	1416	214	1353	36	62	1103	904	0.819583	0.752706	568
666077f0-6457-4a9e-929c-837f89a75c22	Staphylococcus_aureus_16S_6	230	1419	194	1380	78	81	1108	917	0.827617	0.723757	424
e5ce63a5-2e99-49c9-9c2e-c7625dd3f4a4	Salmonella_enterica_16S_1	23	1501	2	1433	79	126	1352	1138	0.841716	0.730893	617
