read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
d4ff1e0d-d701-4dd0-84a6-ef72b65cfc67	Bacillus_subtilis_16S_4	29	1518	0	1481	65	73	1416	1300	0.918079	0.836551	1556
6a1bbd56-6af0-4f57-b62d-5a47e1574621	Listeria_monocytogenes_16S_1	250	1422	215	1292	37	132	1040	866	0.832692	0.716294	423
9950ebe0-9a02-4caa-b540-b91ea166ee04	Bacillus_subtilis_16S_9	30	1518	0	1467	42	63	1425	1305	0.915789	0.852941	1652
6b3f1ee5-72db-4498-952a-b8d8143d0a51	Pseudomonas_aeruginosa_16S_2	227	1494	221	1476	63	75	1192	1010	0.847315	0.759399	716
63c62f92-61ae-42a2-9267-4bbef28092a1	Escherichia_coli_16S_2	252	1500	217	1440	48	73	1175	958	0.815319	0.739198	502
22dea221-23bb-4aa8-b3f0-3928fafffe81	Salmonella_enterica_16S_3	240	1410	219	1398	57	48	1122	918	0.818182	0.748166	542
f7ae6e8e-4328-4f82-806c-f2ca5245f7f2	Escherichia_coli_16S_2	259	1425	218	1368	42	58	1108	899	0.811372	0.744205	514
f3212d1d-11eb-427a-bd98-6211c78bf223	Bacillus_subtilis_16S_4	32	1518	3	1475	36	50	1436	1330	0.926184	0.87385	1832
c9c73a41-bc01-4b94-b2ed-4a8d1beb292d	Salmonella_enterica_16S_5	249	1409	219	1351	52	80	1080	886	0.82037	0.731023	456
ec3bbbdc-9f23-4050-bf9f-befa7e852420	Salmonella_enterica_16S_1	487	1501	452	1448	56	74	940	749	0.796808	0.7	174
a1fe426b-fcc5-465c-a84f-e971b27bd860	Salmonella_enterica_16S_4	240	1498	233	1512	97	76	1182	987	0.835025	0.728413	500
052df80b-b928-461c-9921-c94d527293d0	Listeria_monocytogenes_16S_1	880	1517	20	661	29	25	612	516	0.843137	0.774775	420
760c5574-53bf-47ee-a797-bfc4617b4553	Salmonella_enterica_16S_2	235	1493	215	1447	46	72	1186	1017	0.857504	0.779908	862
c4e7b55b-9f85-438d-9ee2-5928523d2e53	Pseudomonas_aeruginosa_16S_4	23	1494	0	1443	63	91	1380	1173	0.85	0.764668	814
ba8fa8cf-cd2d-4f84-94c5-f05029da9552	Bacillus_subtilis_16S_2	233	1422	173	1323	47	86	1103	942	0.854034	0.762136	747
6fe1eef3-5838-44c6-8208-6ce41c824df5	Listeria_monocytogenes_16S_6	251	1416	216	1381	64	64	1101	923	0.838329	0.751017	570
4ead2e81-352b-4be5-850c-1c4e004ecfee	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
54ddcf6d-bf42-47fc-8eef-e700ebbf5c1a	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e2277732-92c8-48e1-83a1-1093476feea3	Pseudomonas_aeruginosa_16S_1	212	1494	165	1467	80	60	1222	1067	0.873159	0.783407	930
facd2a78-b5ac-48b5-8b9a-71a816290940	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6b3c8aca-ea63-4db0-9688-f111bb2e892c	Bacillus_subtilis_16S_3	28	1417	0	1353	61	97	1292	1092	0.845201	0.753103	784
2fe52fcb-7cfd-44f3-8d54-db695f921c20	Staphylococcus_aureus_16S_6	250	1419	207	1336	50	90	1079	887	0.822057	0.727646	414
dff34621-36fe-4b52-9c7c-ca590bd92fa7	Enterococcus_faecalis_16S_2	259	1424	206	1356	54	69	1096	921	0.840328	0.755537	596
46263e0e-a20e-4a1d-9dfe-68ed2341559b	Bacillus_subtilis_16S_3	39	1518	10	1434	67	122	1357	1143	0.842299	0.739327	673
bbfd351d-9e0f-4b34-9ac3-ffbf70f65ab9	Staphylococcus_aureus_16S_1	232	1421	179	1320	32	80	1109	906	0.816952	0.742015	532
83063066-b3fb-4262-a2f4-761433e8e462	Salmonella_enterica_16S_1	235	1377	200	1329	57	70	1072	868	0.809702	0.723937	382
203739c1-2eaa-49bd-9990-75e1ac1b8edd	Staphylococcus_aureus_16S_4	251	1417	338	1466	48	86	1080	892	0.825926	0.734761	488
b6a00db0-4133-4276-9a98-5588641f360d	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40fc5479-e308-49a3-baa7-0a17a6c9e750	Pseudomonas_aeruginosa_16S_1	21	1409	2	1373	77	94	1294	1046	0.808346	0.713993	390
