read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
0959b203-396a-4131-83ef-2e48aaa99b76	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0d44544b-11c1-4571-aa70-f25d50104bc3	Escherichia_coli_16S_5	288	1508	259	1467	50	62	1158	1001	0.864421	0.788189	850
4ca4b156-3432-47f9-8b85-d1e57a74ba10	Staphylococcus_aureus_16S_6	251	1414	310	1434	75	114	1049	883	0.841754	0.713247	324
972d144b-e716-47c8-98e1-31ebbed615fb	Staphylococcus_aureus_16S_5	234	1520	198	1433	41	92	1194	1044	0.874372	0.786737	950
2453e95c-b22d-48da-b9b3-9a912216aa49	Escherichia_coli_16S_4	30	1409	2	1294	58	145	1234	999	0.809562	0.695198	280
ce96c261-3ce8-4a33-8469-002f59222d94	Staphylococcus_aureus_16S_3	251	1520	210	1455	53	77	1192	975	0.817953	0.737519	546
8ed92c9f-c58d-4629-a354-4d01aa16de05	Enterococcus_faecalis_16S_3	29	1526	3	1463	70	107	1390	1207	0.868345	0.770262	928
661a40a8-06b5-4ea1-a7f6-78063e87ff61	Listeria_monocytogenes_16S_2	552	1517	464	1437	46	38	927	753	0.812298	0.744807	422
878ac20c-ecb4-4881-9b16-a0b6355576ec	Salmonella_enterica_16S_1	304	1501	283	1408	65	137	1060	881	0.831132	0.698098	238
4529ba01-4952-4894-aefc-8996e7fdef96	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7dacb6cc-35f8-45d3-823d-4e2919676627	Enterococcus_faecalis_16S_4	259	1437	215	1381	37	49	1129	931	0.824624	0.766255	654
546090be-9ebc-4e93-9f7a-6968e3671924	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ccaa588b-5e92-4eb9-ad1f-20fc8704c6b3	Listeria_monocytogenes_16S_6	267	1505	225	1441	59	81	1157	998	0.862576	0.769468	752
46bd81f9-f0c0-4b22-9fb8-129ba78984b5	Bacillus_subtilis_16S_7	253	1417	208	1343	57	86	1078	907	0.841373	0.742834	508
77b44755-55b4-429b-b6b1-5a12750bd33a	Staphylococcus_aureus_16S_1	320	1419	273	1358	42	56	1043	845	0.810163	0.740578	446
833517a3-2f1d-4829-8676-5ebb9f3dd39c	Staphylococcus_aureus_16S_6	251	1520	211	1426	36	90	1179	979	0.830365	0.750192	642
91fde2b0-faa4-4992-841e-01f901205c5f	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
682c47cb-c6cb-4481-9a13-32de84f6afc9	Enterococcus_faecalis_16S_4	259	1437	217	1392	60	63	1115	923	0.827803	0.745557	536
65701345-f992-4a54-b91b-ab0febcc5aac	Staphylococcus_aureus_16S_2	33	1421	4	1314	60	138	1250	1043	0.8344	0.720304	450
2606ea81-6840-4cc0-a068-8790612e7535	Staphylococcus_aureus_16S_1	246	1419	207	1346	55	89	1084	893	0.823801	0.727199	418
fb28a27d-189a-4400-a2e4-6ec46c2ae91e	Listeria_monocytogenes_16S_4	320	1415	286	1353	49	77	1018	839	0.824165	0.733392	418
d5b0bca6-7564-4df3-aa11-8ee0455cc35f	Salmonella_enterica_16S_1	235	1501	210	1470	69	75	1191	980	0.822838	0.734082	480
51e8b6cf-8321-4320-b1a9-a258dd12b2db	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7eeb6300-8687-4e2b-b729-76830d51264a	Enterococcus_faecalis_16S_4	259	1437	202	1366	59	73	1105	932	0.843439	0.753436	588
9d2ce3f9-3f1a-4fae-ae8d-c2ea3777fe17	Enterococcus_faecalis_16S_1	259	1437	214	1371	52	73	1105	935	0.846154	0.760163	612
38e780b5-7d44-4b25-9e21-821016be1b5a	Pseudomonas_aeruginosa_16S_4	229	1490	182	1439	67	71	1190	1040	0.87395	0.783133	925
88ed2440-559d-4b92-af54-04736927bc0d	Pseudomonas_aeruginosa_16S_3	223	1494	204	1428	40	87	1184	1009	0.852196	0.769642	796
9e6e63ab-8259-4c22-8c2c-1205ef506173	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ba927e28-755b-49b2-b396-5487b0ae95d7	Staphylococcus_aureus_16S_2	29	1520	0	1410	54	135	1356	1150	0.848083	0.744337	722
c9c59f1d-dc7a-411f-b2d6-82ba80485d03	Pseudomonas_aeruginosa_16S_3	22	1494	3	1462	73	86	1386	1178	0.849928	0.76246	867
38dfce91-fc90-4ed3-a84e-37b3e2719aa8	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
