read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
38c1b8d7-706c-4978-a542-d2750de1888c	Salmonella_enterica_16S_5	235	1501	220	1482	71	75	1191	1032	0.866499	0.771877	804
d30cfd8d-ab69-4a0e-8c09-9421802dd95d	Escherichia_coli_16S_7	242	1409	219	1366	28	48	1119	910	0.813226	0.761506	620
b5c9bd23-db67-43e4-b576-89f160abaf74	Staphylococcus_aureus_16S_1	305	1419	268	1359	61	84	1030	835	0.81068	0.710638	272
5aca859a-c4e0-4410-bcea-cd7a152c7384	Pseudomonas_aeruginosa_16S_2	19	1394	0	1367	70	78	1297	1124	0.866615	0.777855	916
68fb1a5f-0ce7-40b7-b1ed-d38a3c2f5c83	Enterococcus_faecalis_16S_1	259	1399	218	1357	68	69	1071	899	0.839402	0.744205	488
705135be-007e-4fea-ac0e-60320c17ca0e	Pseudomonas_aeruginosa_16S_3	21	1494	2	1418	39	96	1377	1165	0.846042	0.770503	925
988f0287-83e7-407f-b85f-9b8b1ec1d093	Pseudomonas_aeruginosa_16S_2	22	1406	3	1337	65	115	1269	1058	0.833727	0.730159	572
472b01d5-14c8-4719-8746-87862ea02a11	Bacillus_subtilis_16S_7	250	1518	206	1451	32	55	1213	1044	0.860676	0.803077	1038
991eb4a7-0d34-4bec-b876-2bdd8bf3b2b7	Enterococcus_faecalis_16S_3	259	1425	212	1347	59	90	1076	912	0.847584	0.74449	530
f04bca34-5de3-40da-adcc-701446f0a8c5	Listeria_monocytogenes_16S_2	28	1427	0	1345	80	134	1265	1094	0.864822	0.739689	624
ff4733e9-7cb0-4d9e-a2f2-0d17d7f157cc	Listeria_monocytogenes_16S_4	251	1416	206	1322	65	114	1051	852	0.810656	0.692683	222
9f260375-7520-4aba-960b-5c386704a0b6	Pseudomonas_aeruginosa_16S_4	226	1494	177	1398	40	87	1181	1015	0.859441	0.775994	832
78fa3fe7-8c55-4bca-9926-6a6970794be8	Staphylococcus_aureus_16S_3	28	1520	0	1448	50	94	1398	1213	0.867668	0.786641	1118
8b8b6711-6e65-4029-bffd-2efc144aa941	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ae0e48cc-5ced-438f-9ae9-119373fced9f	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
006efc00-9809-425a-8455-59ccb33afe18	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1b4e3e76-3a54-49c8-9cc8-6e7d71e532a5	Salmonella_enterica_16S_6	239	1403	197	1320	74	115	1049	852	0.812202	0.688207	162
6485e019-c64a-4180-bccd-77fffd6d93bd	Listeria_monocytogenes_16S_1	251	1428	212	1376	52	65	1112	938	0.843525	0.763222	658
5273acc6-9410-4233-8439-2b1d0013f342	Staphylococcus_aureus_16S_1	329	1419	294	1370	60	74	1016	833	0.819882	0.724348	374
c91d963a-5cbe-43e6-8df5-74dec66f77ab	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
52658a80-151f-4e38-a22d-cb0fa837fa19	Staphylococcus_aureus_16S_6	259	1431	214	1325	46	107	1065	873	0.819718	0.716749	324
f7173f21-b78c-4257-8b53-7be5751aa852	Pseudomonas_aeruginosa_16S_4	89	1494	78	1485	59	57	1348	1171	0.868694	0.799863	1086
7d42d058-a9cd-4f1f-8a80-701b39fed8cd	Escherichia_coli_16S_7	249	1508	213	1465	83	90	1169	959	0.820359	0.714605	336
963109b3-c3ea-49ac-995b-15f94657ab0e	Pseudomonas_aeruginosa_16S_4	223	1406	175	1338	39	59	1124	938	0.83452	0.767594	676
9fb6c015-7226-4694-ac68-aef2e80e1c0e	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cdb2b96a-ad27-453b-8d12-6da066908155	Salmonella_enterica_16S_1	502	1501	446	1445	55	55	944	789	0.835805	0.748577	506
21c31437-cdcc-4fcf-b048-40bff429dd9e	Pseudomonas_aeruginosa_16S_3	19	1494	0	1473	46	48	1427	1249	0.875263	0.82117	1330
fdeda4a2-4b83-4589-abc2-b52037934fb3	Staphylococcus_aureus_16S_6	250	1419	196	1331	60	94	1075	875	0.813953	0.711961	298
ae0a56de-bef2-4359-b413-97cff3f75654	Enterococcus_faecalis_16S_3	259	1425	222	1354	48	82	1084	900	0.830258	0.741351	484
2cce3f48-9007-474a-abe3-94e7f0fdf544	Staphylococcus_aureus_16S_2	251	1520	202	1432	55	94	1175	963	0.819574	0.727341	468
85c13b9f-3a54-4726-93a3-675fbadbd89a	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1a132c5b-75cb-44c0-be8b-d65951e7a76e	Bacillus_subtilis_16S_7	28	1518	0	1498	41	33	1457	1367	0.938229	0.89288	2062
3bba3b59-f887-459a-81c8-4019958473b6	Escherichia_coli_16S_2	258	1409	239	1410	118	98	1053	877	0.832859	0.691095	249
51571ef9-ded6-41df-9daf-cfc6104c3427	Pseudomonas_aeruginosa_16S_3	226	1491	174	1454	72	57	1208	1047	0.866722	0.783096	872
7584123e-510b-4d1a-ab60-f6e6476da2a6	Salmonella_enterica_16S_1	256	1418	242	1399	69	74	1088	888	0.816176	0.721365	358
12bd142a-d78a-4d9e-af17-60187b575891	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2286ccb7-7bd1-4728-836d-1db3664b0381	Listeria_monocytogenes_16S_3	251	1415	211	1386	60	49	1115	947	0.849327	0.773693	740
0852da23-e45f-4d31-99fc-14fcc2b4c316	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ce33b447-cf6b-459d-b999-bff1a6b3f713	Listeria_monocytogenes_16S_4	251	1421	205	1364	64	75	1095	925	0.844749	0.749595	544
78a8cb19-7105-45fe-9006-366688a302ce	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ff720b4e-7f05-42e3-ae63-353397cb79b9	Staphylococcus_aureus_16S_1	322	1419	288	1378	70	77	1020	840	0.823529	0.719794	330
0576ba1a-d80d-41d6-aa7f-11c7184749cc	Enterococcus_faecalis_16S_1	259	1526	219	1475	80	91	1176	973	0.827381	0.722346	472
4579c408-a394-4aa9-ba58-d69566855d68	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
90c351e6-6b98-47f8-b330-511a809d5ad9	Pseudomonas_aeruginosa_16S_3	232	1494	224	1440	50	96	1166	970	0.831904	0.739329	564
729856b2-c952-419f-b01a-f99802959183	Salmonella_enterica_16S_4	244	1501	214	1420	57	108	1149	993	0.86423	0.755708	672
84d59066-2c4a-44d0-8f78-5f72c2ff2ff3	Listeria_monocytogenes_16S_1	224	1429	157	1344	59	77	1128	915	0.81117	0.723892	366
a7589ad9-a130-4e59-a2f2-995d27e07f8d	Bacillus_subtilis_16S_5	250	1516	218	1484	55	55	1211	1061	0.876135	0.803179	1030
9e9c0c21-16d3-47f3-861c-1d9caf782a6a	Pseudomonas_aeruginosa_16S_3	19	1494	0	1449	34	60	1415	1276	0.901767	0.845593	1564
9ce0278e-e1c3-4db5-8a91-3c558a39071b	Listeria_monocytogenes_16S_1	251	1416	207	1341	55	86	1079	907	0.840593	0.743443	540
ae3bc40a-90a1-41ef-9a60-aad730e3524e	Bacillus_subtilis_16S_2	240	1516	176	1405	27	74	1202	1081	0.899334	0.829624	1244
d032c392-9646-449a-8adb-ed0c0b20d5e1	Staphylococcus_aureus_16S_5	320	1419	282	1356	55	80	1019	842	0.8263	0.729636	410
e428c5c6-b4aa-45d4-ad28-6e2f51a75911	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
821285e7-6c42-464e-b6ab-ef418fa1c368	Enterococcus_faecalis_16S_3	259	1425	209	1344	51	82	1084	914	0.843173	0.751027	534
5cf49e24-659d-407e-9f2b-49302da52b26	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c246a3b0-f524-417e-b131-58197ad75fc1	Staphylococcus_aureus_16S_4	251	1520	199	1411	43	100	1169	1053	0.90077	0.802591	1024
b95b1b31-b35f-45cf-9add-9a4f554e1edb	Enterococcus_faecalis_16S_2	311	1425	263	1383	60	54	1060	883	0.833019	0.752129	562
83c65609-8b1d-4ccc-858e-f3655da0919f	Staphylococcus_aureus_16S_6	250	1419	202	1363	65	73	1096	905	0.82573	0.733387	422
d176068b-c9a3-4177-9f9e-2e398fa9624f	Staphylococcus_aureus_16S_5_rc	251	1431	287	1429	61	99	1081	942	0.871415	0.759065	684
