read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
68ec777c-2286-41fd-9302-287aa2da1fa8	Bacillus_subtilis_16S_2_rc	72	1506	125	1505	72	126	1308	1159	0.886086	0.769588	870
db5ffc9c-fc64-417d-a053-6a7c7a19b968	Listeria_monocytogenes_16S_4	239	1517	178	1418	39	77	1201	1066	0.887594	0.809415	1084
c9cc4351-9f7b-41c9-8819-d04cc22142eb	Bacillus_subtilis_16S_2	242	1518	229	1491	55	69	1207	1017	0.842585	0.764087	734
1797f9b7-bf89-41c2-86a1-b1e6a67c1c1f	Salmonella_enterica_16S_5	236	1501	259	1535	63	52	1213	975	0.803792	0.734187	484
59275d0f-5a9c-4ded-ba9a-1c9a7a286ee0	Bacillus_subtilis_16S_7	35	1427	5	1360	49	86	1306	1087	0.832312	0.754337	712
b7704671-ec3d-43de-b42d-43873b2e422c	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
49ad5f0f-7d60-439b-8e11-6d0549a6fea8	Bacillus_subtilis_16S_1	258	1518	218	1419	27	86	1174	990	0.843271	0.769231	750
a14b5150-3dca-4443-84a2-05e7bca5a7ce	Pseudomonas_aeruginosa_16S_1	299	1494	260	1429	49	75	1120	959	0.85625	0.7709	742
8bd3e9ce-50f2-4cff-951c-f36a72423e28	Staphylococcus_aureus_16S_2	32	1424	3	1470	129	54	1338	1099	0.821375	0.722551	452
76508e05-45aa-40e0-86ee-f8ece2c5fabb	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
324c08aa-2ed5-4fe6-9c38-b45b85578c8a	Escherichia_coli_16S_8	241	1409	211	1386	38	31	1137	983	0.864556	0.815091	1032
ef7735b0-7a96-4b6b-a5a0-4482f1801786	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40d83e03-32d8-4c71-8446-63f0d2e4c758	Listeria_monocytogenes_16S_3	251	1517	216	1480	44	46	1220	1023	0.838525	0.780916	850
f80d08aa-96fc-4fb1-90bc-e108f8022b6f	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
76b10989-89da-460b-b812-a3e7dfd43c52	Bacillus_subtilis_16S_8	29	1518	0	1421	53	121	1368	1127	0.82383	0.730869	583
e89f36ec-75d1-4fa4-a9a5-2d09af6c9838	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0ca1e464-34e4-4208-902b-f093dd99ba46	Salmonella_enterica_16S_1	236	1407	212	1399	68	52	1119	935	0.835567	0.754641	610
be958b7a-79c4-4379-87f8-8bc1cf66bd27	Salmonella_enterica_16S_4	239	1402	168	1271	46	106	1057	885	0.837275	0.73201	486
eb9f0d7f-68ed-4b21-8d27-97a159fbe7b8	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4e114a85-48e3-47e6-89a8-bf0c4849bd68	Enterococcus_faecalis_16S_3	259	1433	213	1339	35	83	1091	923	0.846013	0.763441	654
fcee4867-56ac-40f5-9a48-b72c8d3b0e2f	Salmonella_enterica_16S_5	239	1403	200	1290	40	114	1050	876	0.834286	0.727575	424
9903af6e-ba1e-45e6-86dc-35068d5ec6e9	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b125f09f-a45c-4994-a724-f086b2905f6f	Staphylococcus_aureus_16S_4	29	1419	0	1382	100	108	1282	1063	0.829173	0.713423	402
97562a65-7b25-4e2b-9a43-bd936b96683d	Bacillus_subtilis_16S_7	259	1518	193	1421	43	74	1185	1014	0.855696	0.778802	858
e699bd24-f3dd-4510-af09-fcc8c3fab912	Bacillus_subtilis_16S_3	250	1494	168	1389	43	66	1178	1022	0.867572	0.794095	882
3e6b7ef3-be55-4e9e-ab90-6a38c8f310d5	Salmonella_enterica_16S_1	239	1501	208	1429	41	82	1180	973	0.824576	0.746738	632
76f497ac-d34f-4b4b-807b-f2f85d8d8904	Pseudomonas_aeruginosa_16S_4	22	1493	3	1492	83	65	1406	1157	0.822902	0.74453	646
d45c5a1b-f79a-4bb0-90e0-1d9f0c06f02f	Escherichia_coli_16S_4	28	1508	0	1455	85	110	1370	1190	0.868613	0.760383	858
43450123-1d64-45a9-afd5-2d85ba011f16	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d948216c-ac57-4f2a-bb65-b9765d85883f	Bacillus_subtilis_16S_10	237	1518	177	1432	61	87	1194	1037	0.868509	0.772727	798
2f50df16-77d7-407a-9863-8b63fdcfae8f	Listeria_monocytogenes_16S_6	259	1428	208	1316	48	109	1060	856	0.807547	0.703369	258
fea68af0-eea1-45eb-b8fc-ca0db6f09e10	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c4234b86-7742-4e94-b8b4-6400f06e5134	Pseudomonas_aeruginosa_16S_2	234	1494	214	1475	69	68	1192	1030	0.864094	0.775019	850
0e129a81-8b5a-4a16-bc5a-ea4eeccbde68	Escherichia_coli_16S_2	28	1508	0	1470	55	65	1415	1215	0.858657	0.791531	1122
d5bf9182-ad71-4617-962f-8646ea834ac0	Pseudomonas_aeruginosa_16S_1	211	1411	168	1331	43	80	1120	993	0.886607	0.798874	928
4fb699b6-2a20-4dc9-b6ec-9a9cf60c1493	Listeria_monocytogenes_16S_6	265	1517	176	1375	30	83	1169	996	0.85201	0.776911	830
26acd28b-2f49-40a5-9e21-200f9ea0aaa0	Escherichia_coli_16S_7	31	1426	3	1300	44	142	1253	1056	0.842777	0.733843	599
7f5da6ef-89a3-4bcd-86d3-e38374ac96ee	Salmonella_enterica_16S_1	236	1354	219	1347	74	64	1054	864	0.819734	0.724832	396
09248f02-3b26-4733-994a-f5771ef144bf	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f0d50368-027c-41d5-8241-947bee4cc6f4	Bacillus_subtilis_16S_7	28	1518	0	1473	60	77	1413	1296	0.917197	0.836129	1490
