read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
9a3195ec-ef41-4ab3-93ff-3e35a160b843	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5e23ac85-bd9b-474b-b1eb-20a0c7eb0a40	Salmonella_enterica_16S_5	245	1404	240	1413	75	61	1098	905	0.824226	0.733387	458
b9b0046d-c61c-480b-9898-151869ed24bf	Listeria_monocytogenes_16S_3	251	1416	209	1349	57	82	1083	914	0.843952	0.747954	570
064459b6-338f-47b7-8200-87dc59a7bf08	Bacillus_subtilis_16S_5	32	1518	3	1435	54	108	1378	1187	0.861393	0.770779	926
c7be6937-a47f-42b5-8093-55663a25e566	Staphylococcus_aureus_16S_1	251	1431	216	1397	63	62	1118	930	0.831843	0.74819	630
6ba93dc6-35a3-4e35-988e-bf71ea5cd469	Salmonella_enterica_16S_1	21	1501	0	1470	51	61	1419	1219	0.859056	0.796212	1114
6f4c4d6e-2f3e-45fd-97db-b906455144b7	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5b2ea7a0-7f52-4320-9547-ceb6d18c2155	Pseudomonas_aeruginosa_16S_2	228	1482	228	1442	36	76	1178	1023	0.868421	0.793023	942
1a271e31-2995-4741-ad71-24c74afd8e40	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9a5988dc-2540-4516-b406-d3c9b1d052d0	Escherichia_coli_16S_3	242	1416	219	1373	39	59	1115	914	0.819731	0.753504	572
5048d481-05cc-4bbd-b0ab-bb4b59de57b5	Enterococcus_faecalis_16S_3	266	1437	222	1406	60	47	1124	936	0.83274	0.760357	638
fe642211-db62-440a-a70c-eca40de22cf9	Enterococcus_faecalis_16S_4	259	1437	217	1373	55	77	1101	929	0.843778	0.753447	570
3b57d303-d203-4871-92b4-8cb9c6645cc2	Enterococcus_faecalis_16S_4	312	1526	243	1383	35	109	1105	941	0.851584	0.753403	582
e03d4de5-e2f6-4e7d-ac5a-9bf9684144a7	Pseudomonas_aeruginosa_16S_3	230	1486	206	1418	69	113	1143	980	0.857393	0.739623	536
7698eccf-1642-4764-881f-99aaaca792dd	Pseudomonas_aeruginosa_16S_1	231	1411	215	1346	46	95	1085	933	0.859908	0.761011	664
d355810e-e4b5-4353-8f7b-e7017816d17f	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b39d2f52-00fd-4679-b157-dc8f22f721b4	Pseudomonas_aeruginosa_16S_3	212	1494	160	1416	50	76	1206	1054	0.873964	0.791291	988
43b1d412-e7e0-42c6-b5b7-b18adac427a8	Staphylococcus_aureus_16S_5	33	1428	4	1325	40	114	1281	1099	0.857924	0.765854	862
0adb68ee-200f-4cac-8808-c995357d2d43	Staphylococcus_aureus_16S_6	269	1419	227	1368	56	65	1085	898	0.82765	0.74461	542
202c2742-ee31-4aaa-bd14-83a7ede0f516	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9f93329e-552a-4389-b1d8-d3bece44f170	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b1bd0d82-5f99-4372-94b9-107606ba3ef6	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d2e75693-b271-4f80-bcea-b6b086bed405	Bacillus_subtilis_16S_7	240	1422	170	1296	55	111	1071	903	0.843137	0.729992	459
3358e23c-9181-4d32-9956-bc7f4b8ee56e	Listeria_monocytogenes_16S_2	523	1517	479	1464	62	71	923	755	0.817985	0.714962	256
f25fce1a-e736-4012-b78a-a47bdf66dde7	Staphylococcus_aureus_16S_5	222	1520	178	1466	63	73	1225	983	0.802449	0.722263	398
42557f53-7867-40af-a7bc-7f0d9ee648be	Bacillus_subtilis_16S_8	250	1518	184	1372	64	144	1124	925	0.822954	0.694444	242
2ef58253-d53f-45cf-8df7-e397fb1cf1d7	Staphylococcus_aureus_16S_2	251	1520	217	1456	50	80	1189	987	0.830109	0.748294	618
f58fb276-c93a-429e-83fa-afec5c00f75d	Pseudomonas_aeruginosa_16S_1	19	1486	0	1496	105	76	1391	1213	0.872034	0.771628	956
071fa916-387b-413f-8701-7ccfda3af185	Salmonella_enterica_16S_2	236	1501	224	1480	46	55	1210	1027	0.84876	0.783371	836
