read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
4eb7cd38-8199-4a05-a3aa-056cf77133e0	Pseudomonas_aeruginosa_16S_1	19	1494	0	1495	86	66	1409	1218	0.864443	0.780269	988
017b3a1a-3ab7-496a-a3a4-b97e5af5bc69	Bacillus_subtilis_16S_10	98	1518	80	1426	36	110	1310	1147	0.875573	0.787775	1022
9c8e2f9c-fbc4-40d3-93df-797710e81b9d	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0f847286-e277-4765-9c05-bea370b9a081	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6b5e0d12-550b-4f94-87d0-9daf044f55f2	Listeria_monocytogenes_16S_6	235	1517	409	1673	52	70	1212	1021	0.842409	0.765367	746
14e53c06-1949-4424-89f0-d2434ffcf1c5	Pseudomonas_aeruginosa_16S_4	212	1491	160	1435	74	78	1201	1025	0.853455	0.757576	718
305351fa-9108-439c-b344-dd319aa15ac9	Salmonella_enterica_16S_2	21	1501	0	1465	50	65	1415	1225	0.865724	0.800654	1192
ed7afa74-6229-4101-8d02-8751ae777347	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
add41df5-8726-4f1c-9942-387cf888a1f6	Staphylococcus_aureus_16S_4	251	1520	213	1447	57	92	1177	987	0.838573	0.744344	648
4dae9377-b5b6-4fa5-86a6-c582646bfb9e	Pseudomonas_aeruginosa_16S_3	19	1494	0	1507	109	77	1398	1222	0.874106	0.771465	920
c47c85b1-fb4b-43c1-92ef-e7d8c84b8ecb	Enterococcus_faecalis_16S_3	259	1438	223	1402	66	66	1113	912	0.819407	0.73253	448
04c902b8-0a7b-4407-9c69-e3d5c2a04e37	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7808705b-5a5f-4b58-b4e3-a0ffa71c7500	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22fb1109-5b5e-4d73-adf2-1b17567e7a44	Salmonella_enterica_16S_5	23	1501	2	1463	71	88	1390	1139	0.819424	0.735313	600
ba592aab-e966-4972-aa0e-d60c6f6e3ce0	Staphylococcus_aureus_16S_1	329	1410	301	1364	57	75	1006	816	0.811133	0.717047	308
a8e6398b-3b95-491a-88e9-7455c5a8a4d1	Listeria_monocytogenes_16S_2	28	1517	0	1439	60	110	1379	1188	0.861494	0.766946	904
a9659d0a-0535-46bd-9950-912c979b5f85	Pseudomonas_aeruginosa_16S_3	19	1494	0	1452	47	70	1405	1213	0.863345	0.796978	1108
3322c729-651a-48d0-89ce-bdb3d7a02f6b	Staphylococcus_aureus_16S_5	251	1520	212	1424	37	94	1175	966	0.822128	0.739663	570
998e872a-3a72-437e-8130-72d4256e95e5	Bacillus_subtilis_16S_7	34	1518	5	1504	78	63	1421	1240	0.872625	0.793854	1134
9b8badbc-8be3-4d82-bc27-c2d69da141b0	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
571abd80-863c-4458-9c70-0dc8c0ba5e34	Enterococcus_faecalis_16S_3	265	1419	223	1344	47	80	1074	891	0.829609	0.741882	484
b6d22ca6-718f-4f47-8509-03f096d2d425	Pseudomonas_aeruginosa_16S_1	19	1494	0	1487	69	57	1418	1225	0.863893	0.793394	1090
c96052c1-b89a-4367-9f06-6e4da1e87c8f	Bacillus_subtilis_16S_3	30	1518	1	1475	78	92	1396	1131	0.810172	0.722222	442
c38fc458-b9a7-4a85-8f14-5b54ad822a2f	Salmonella_enterica_16S_1	239	1501	218	1480	43	43	1219	991	0.812961	0.759387	646
b10fedcd-fc24-4d52-ad9c-6347594a71f1	Staphylococcus_aureus_16S_2	99	1420	272	1551	81	123	1198	988	0.824708	0.704708	356
2ed9dd08-8b32-47ce-92e7-601957535c1f	Enterococcus_faecalis_16S_4	259	1437	209	1395	76	68	1110	947	0.853153	0.755183	606
939f3a88-6e78-4361-801a-7f927a500d7a	Enterococcus_faecalis_16S_2	326	1522	259	1367	20	108	1088	942	0.865809	0.774671	756
400a13c9-b1cb-4f51-ab4e-06dcc96fc538	Salmonella_enterica_16S_4	21	1501	0	1439	46	87	1393	1202	0.862886	0.78768	1058
c3e4c20b-7ed5-429b-85bd-69ff688d0b71	Pseudomonas_aeruginosa_16S_3	231	1403	197	1360	50	59	1113	948	0.851752	0.775777	766
aa4fec46-8e09-4c0b-98fa-87db2776737b	Pseudomonas_aeruginosa_16S_1	212	1492	160	1382	32	90	1190	1056	0.887395	0.804878	1129
d7f8f1ea-99b3-4027-8fc7-f7e1f75ac80b	Pseudomonas_aeruginosa_16S_3	231	1494	236	1517	51	33	1230	1068	0.868293	0.812785	1100
414deba1-d8cd-40aa-8d7a-6f26aad7b6db	Salmonella_enterica_16S_1	235	1410	225	1391	50	59	1116	890	0.797491	0.726531	402
28adc426-2e7a-4fa3-a47b-2c1c50f378ad	Escherichia_coli_16S_4	28	1508	0	1446	55	89	1391	1177	0.846154	0.766775	862
c8f6c15b-d5f6-4322-9ba3-84fb072a7058	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b24b62f7-3cdf-4684-aa33-85f3f2d33669	Pseudomonas_aeruginosa_16S_4	211	1402	150	1301	34	74	1117	979	0.876455	0.799184	954
26a0a749-bde0-46e7-8830-58cfd5c22079	Salmonella_enterica_16S_3	23	1501	2	1432	77	125	1353	1148	0.848485	0.738264	636
48c416b2-2342-4226-969c-7c40a124d1f5	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d5c2dc70-dc20-4b5f-bb50-ffa24b12f531	Salmonella_enterica_16S_1	235	1411	220	1391	48	53	1123	908	0.808549	0.74183	502
63d745d0-5dff-420d-8847-6b627b682bf5	Bacillus_subtilis_16S_7	29	1513	0	1452	29	61	1423	1326	0.931834	0.876405	1832
7cbf1561-f8ba-4622-9780-de1f2da594bb	Salmonella_enterica_16S_1	24	1418	3	1360	51	88	1306	1073	0.821593	0.742561	596
8feb057d-268e-401f-8fc2-6e2555ca9a8e	Listeria_monocytogenes_16S_2	29	1517	1	1507	95	77	1411	1131	0.801559	0.714466	410
482bae1d-be72-4899-9e04-6de924d3d56b	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f0a2d4e6-4ad7-4ad7-8e20-baff8f9494a2	Listeria_monocytogenes_16S_1	525	1508	452	1393	36	78	905	766	0.846409	0.751717	464
2ef3a908-e108-4292-93f3-2017ae6694f2	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6f1a667c-9d8b-4efa-801c-cf87c9d1c63d	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40a60b40-92d6-421b-bbfb-755dffa77077	Salmonella_enterica_16S_3	234	1401	211	1340	54	92	1075	866	0.805581	0.709255	292
11dcbb25-b0da-4101-b401-0fae088dc65c	Salmonella_enterica_16S_1	246	1409	227	1387	87	90	1073	891	0.830382	0.7128	296
dc6ae2a6-9250-4642-ab24-eadf6719538b	Escherichia_coli_16S_5	242	1508	207	1446	40	67	1199	1015	0.846539	0.777182	840
