read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
a144f927-c906-4274-8fdb-c385bb9a22a4	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33eeb285-bab7-47dc-bb71-0261716380b8	Escherichia_coli_16S_2	28	1505	0	1499	90	68	1409	1217	0.863733	0.776643	1014
d25ccac2-0df7-4e4d-93e0-7202f44b59ad	Pseudomonas_aeruginosa_16S_2	19	1394	0	1358	70	87	1288	1111	0.862578	0.768858	824
0009f754-5a07-4620-81c7-b3242191c422	Escherichia_coli_16S_5	28	1509	0	1447	55	89	1392	1165	0.836925	0.758464	802
c5a5a46f-67eb-4175-bb9e-ecb3a89f72ec	Escherichia_coli_16S_2	243	1417	218	1393	63	62	1112	933	0.839029	0.754244	620
48671dc4-8e55-451e-89a3-c0c558777c6e	Listeria_monocytogenes_16S_4	303	1517	263	1462	56	71	1143	990	0.866142	0.779528	838
d0ea3075-60fa-4790-8d6c-d469454b17f4	Salmonella_enterica_16S_4	236	1501	228	1442	37	88	1177	1009	0.857264	0.774962	864
6928177d-d044-491d-8dcf-95487aaea2ad	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9ef923ae-36ea-494f-8422-2f631b059525	Bacillus_subtilis_16S_5	239	1518	219	1499	56	55	1224	1035	0.845588	0.775281	840
2ee35c06-34b0-4b87-8c0b-fa9b2f16879c	Bacillus_subtilis_16S_6	261	1423	240	1386	62	78	1084	939	0.866236	0.767157	736
e58e3008-475a-40a1-8dec-175a73143299	Enterococcus_faecalis_16S_1	30	1526	4	1439	52	113	1383	1159	0.838033	0.748708	784
db532e0f-9341-424a-86ed-4eff02afff31	Pseudomonas_aeruginosa_16S_3	19	1494	0	1470	58	63	1412	1160	0.82153	0.756686	746
a7b7e8d5-95a7-4450-ae4b-a44eace8639a	Bacillus_subtilis_16S_6	29	1518	0	1435	34	88	1401	1300	0.927909	0.853578	1672
d060c0b4-4a32-46fc-b811-5c33799d1d3f	Listeria_monocytogenes_16S_6	329	1517	302	1485	46	51	1137	950	0.835532	0.769854	746
b3b0dfbc-6907-44a4-b6d7-77ceecec3a5e	Bacillus_subtilis_16S_7	253	1518	206	1419	33	85	1180	1034	0.876271	0.79661	988
1ca4c92b-fefb-46e4-b948-010f3b174ef7	Pseudomonas_aeruginosa_16S_1	234	1494	187	1429	35	53	1207	1063	0.880696	0.820849	1154
20f49035-4c3c-41fd-b3c7-491a55407f45	Pseudomonas_aeruginosa_16S_3	19	1411	0	1361	47	78	1314	1129	0.859209	0.784573	920
71535edc-f8d1-4a24-b113-e7e4689dae4d	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
18b95481-c1d2-4a64-a7ec-db676e7f8e5e	Enterococcus_faecalis_16S_2	259	1414	219	1320	54	108	1047	871	0.831901	0.72043	358
df2a7e3d-1d95-4c44-a71e-9cfcef609eb7	Pseudomonas_aeruginosa_16S_2	227	1494	232	1484	47	62	1205	1018	0.844813	0.774734	794
d91e6f0d-2871-41bf-862e-963b97da76af	Salmonella_enterica_16S_5	239	1501	212	1480	63	57	1205	972	0.806639	0.733585	504
8438db5d-2f34-4318-95a6-62acd7a8d176	Bacillus_subtilis_16S_3	233	1518	163	1410	33	71	1214	1030	0.848435	0.781487	912
6a8a8216-8983-4028-a9c7-e9e4c8f3e2f1	Salmonella_enterica_16S_2	235	1501	184	1435	72	87	1179	972	0.824427	0.726457	486
056f64fb-6fde-4e31-ace7-242702868072	Pseudomonas_aeruginosa_16S_4	223	1494	179	1405	44	89	1182	1002	0.847716	0.761977	730
86d8029c-0a3c-4b1c-9f22-6c705a5a5e01	Escherichia_coli_16S_8	242	1428	214	1390	55	65	1121	931	0.830508	0.750201	546
51785215-d11d-40e8-a0e1-c643ad2f9b7e	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0e2eba91-c04d-45de-859c-e14020807b9d	Bacillus_subtilis_16S_10	265	1518	216	1421	46	94	1159	986	0.850733	0.759045	713
baa36c7b-bb2c-4323-a9fa-703a7ea54761	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22af5d10-b143-4df2-b1c3-74b5ab91c401	Salmonella_enterica_16S_1	235	1500	205	1409	100	161	1104	916	0.82971	0.671062	82
32a1758f-0287-49d2-9c76-81df75a15288	Pseudomonas_aeruginosa_16S_2	22	1494	3	1453	73	95	1377	1164	0.845316	0.753398	800
e8af4f5d-b2c2-4d2e-8717-c7096ab2c543	Listeria_monocytogenes_16S_2	251	1409	185	1290	29	82	1076	966	0.89777	0.813816	1002
cc5e7f44-5f5c-41d1-a9e9-dadf5e6aac22	Enterococcus_faecalis_16S_1	259	1524	214	1451	66	94	1171	964	0.823228	0.724267	404
7f47eff8-0a32-4738-89ed-f432e7d408ee	Escherichia_coli_16S_2	242	1508	223	1463	59	85	1181	965	0.817104	0.728302	454
7c09e898-e472-4dde-ad4a-256ef5d3ee5b	Pseudomonas_aeruginosa_16S_2	236	1401	217	1364	64	82	1083	949	0.87627	0.772173	763
6779f014-5ecd-4932-8cfd-67929ef373a7	Pseudomonas_aeruginosa_16S_4	19	1494	0	1524	116	67	1408	1209	0.858665	0.759899	844
91562eed-a85c-4f81-af83-38766b6a3fe4	Pseudomonas_aeruginosa_16S_4	228	1494	206	1448	72	96	1170	999	0.853846	0.746637	574
a5291b78-7d85-4149-a83c-5dcc637c496c	Staphylococcus_aureus_16S_1	30	1431	1	1386	85	101	1300	1081	0.831538	0.727456	538
53c0a5bb-bac0-48ae-bb8e-bdeec458ad4f	Bacillus_subtilis_16S_2	221	1518	201	1481	36	53	1244	1075	0.864148	0.806452	1092
8e2e4f8d-a332-4658-bf2e-8f404dca4e25	Bacillus_subtilis_16S_7	29	1444	0	1345	50	120	1295	1096	0.846332	0.748123	708
3e38dc7a-bc92-4bb3-925f-78cfebbaf10f	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
