read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
7e0237a3-2bbe-45ad-8e2c-c13ece18b9d9	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ea9e3c5f-a224-4880-82c6-edc119f7fae1	Bacillus_subtilis_16S_10	253	1417	227	1399	73	65	1099	950	0.864422	0.767987	716
9369aada-ed75-4d6a-9cdc-84fd584fabff	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
71a6c29f-2ba8-498a-85f8-0be5d54dd0e4	Escherichia_coli_16S_4	242	1508	213	1489	53	43	1223	1060	0.866721	0.803639	1044
7b3f53cd-aa47-4f85-a353-130e384ebc72	Staphylococcus_aureus_16S_6	251	1420	196	1334	81	112	1057	898	0.849574	0.7184	370
77870aaa-edb5-4fbe-949d-976f61cf3460	Staphylococcus_aureus_16S_6	29	1516	0	1467	108	128	1359	1144	0.841795	0.717241	520
b089510e-73f6-467e-a522-9e04d77187fd	Enterococcus_faecalis_16S_3	252	1425	214	1386	83	84	1089	939	0.862259	0.747611	588
d36c5dbe-b20d-4a7f-9217-7ca28d996e7b	Salmonella_enterica_16S_1	237	1434	198	1384	61	72	1125	955	0.848889	0.759142	696
3773cbef-3bd3-4134-bbe8-6e58b7affab2	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d5e779ed-b22f-4cd7-ad71-35ffbe9b6a09	Staphylococcus_aureus_16S_1	250	1418	211	1378	80	81	1087	877	0.806808	0.702724	256
fef90422-c34a-409f-ad7a-3e12be1d3aa1	Bacillus_subtilis_16S_7	29	1503	0	1458	31	47	1427	1304	0.913805	0.866445	1728
5d0ae6e8-76cb-41a6-a793-de8cf3f7d359	Bacillus_subtilis_16S_9	29	1513	0	1469	75	90	1394	1172	0.840746	0.751764	750
ce183252-dbfd-45b8-a18e-a986b51d6517	Pseudomonas_aeruginosa_16S_3_rc	13	1406	76	1418	64	115	1278	1076	0.841941	0.738504	602
c3ca2e01-3b51-44ab-8074-65c3a8240a1c	Pseudomonas_aeruginosa_16S_1	231	1494	207	1425	43	88	1175	1027	0.874043	0.786371	896
e3c3f154-75b6-45ad-8420-bb6afba3c2e7	Staphylococcus_aureus_16S_6	252	1429	237	1379	55	90	1087	925	0.850966	0.750812	584
d838b2c3-e3f7-43ae-b04d-b01e25293354	Bacillus_subtilis_16S_2	29	1518	0	1469	55	75	1414	1233	0.871994	0.798575	1146
8a9f7696-0bcb-4793-bc1a-5d4045c7d2af	Staphylococcus_aureus_16S_4	349	1419	286	1342	68	82	988	811	0.82085	0.712654	254
4a06ab2e-f917-4a69-9bd5-00828e3f6173	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7cdb9643-be5a-4e27-871a-2d9c2702e50f	Bacillus_subtilis_16S_2	250	1518	215	1462	58	79	1189	1003	0.843566	0.75641	723
4a178886-87a6-41dd-bfd9-932e4fe67545	Bacillus_subtilis_16S_4	34	1518	9	1491	64	66	1418	1271	0.896333	0.821059	1370
86f0ff69-fcca-45cd-ba47-8f233d30dd04	Bacillus_subtilis_16S_1	250	1508	206	1355	46	155	1103	926	0.839529	0.710123	504
3f767613-b2aa-47ac-b171-4937584178b1	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
65d0d402-c0b5-4b13-a0fe-ff5a5c773790	Bacillus_subtilis_16S_6	102	1516	68	1409	65	138	1276	1082	0.847962	0.731575	638
d8c44b13-c10b-442f-aa9c-e8fa363e6190	Pseudomonas_aeruginosa_16S_3	211	1494	178	1434	35	62	1221	1082	0.886159	0.820941	1198
d2b178f1-5389-4320-aa8e-ce82fd24210e	Enterococcus_faecalis_16S_4	252	1526	219	1462	57	88	1186	990	0.834739	0.743802	574
5f99e02b-d191-4af9-bf1a-3d1dadc52457	Bacillus_subtilis_16S_2	32	1420	3	1344	38	85	1303	1154	0.885648	0.809257	1190
009c6ed2-6e76-4eac-86f1-607958129c8a	Bacillus_subtilis_16S_6	29	1518	0	1476	34	47	1442	1356	0.940361	0.890348	1990
98553689-4945-418e-a9aa-e95daebc04a0	Pseudomonas_aeruginosa_16S_4	22	1492	3	1421	50	102	1368	1185	0.866228	0.779605	1011
69728c52-7421-470d-8953-d01717e92c75	Pseudomonas_aeruginosa_16S_2	19	1494	0	1440	50	85	1390	1187	0.853957	0.778361	936
e2d875a1-e9b2-4aec-ab9e-c30ab60b00fb	Bacillus_subtilis_16S_2	29	1518	0	1457	64	96	1393	1202	0.862886	0.773986	993
a564ad05-364a-4335-b6a4-7bf2b9b0c857	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c403d5b9-969c-441b-9ab0-5d63a92351bd	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
622ef0fa-cb65-438a-879c-a5762cca5820	Enterococcus_faecalis_16S_4	261	1433	207	1320	44	103	1069	904	0.84565	0.743421	534
90349b68-6d34-4b42-9136-0bc110094484	Enterococcus_faecalis_16S_4	107	1526	63	1405	45	122	1297	1081	0.833462	0.738388	661
d4472d36-c041-4a38-9d27-e508e1c1ed02	Salmonella_enterica_16S_1	303	1501	260	1429	39	68	1130	939	0.830973	0.759095	676
75f4d656-d633-4261-bb9f-290b3f37aa04	Bacillus_subtilis_16S_7	250	1417	206	1349	41	65	1102	910	0.825771	0.753311	556
