read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
20a42a53-82af-4c76-a092-65e40f8f05b5	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
01815a93-b3f2-4afc-a5ea-1b6db3c414ff	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9d091f0e-34aa-4d07-a41f-b0a901a83114	Lactobacillus_fermentum_16S_1	21	1536	0	1495	25	45	1470	1406	0.956463	0.912987	2216
b90fbebe-585b-4eca-b403-78e3bc23c550	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5f210576-3a1f-4fa9-986d-b0a3b9f30eb2	Listeria_monocytogenes_16S_3	28	1517	0	1507	58	40	1449	1393	0.961353	0.900452	2134
babe9e49-7799-45c3-b6a0-c6da1d4734fc	Salmonella_enterica_16S_2	21	1497	0	1439	53	90	1386	1261	0.909812	0.824722	1420
b3160dd0-e269-47d9-bc30-5eb927827ef5	Bacillus_subtilis_16S_9	29	1506	0	1456	33	54	1423	1349	0.947997	0.893377	1980
b987cc6f-2704-414f-859f-e4c3940805e5	Bacillus_subtilis_16S_10	29	1518	0	1480	45	54	1435	1394	0.971429	0.908735	2190
abc5db23-82ca-4336-aac4-3f230a3f2d03	Enterococcus_faecalis_16S_2	26	1526	0	1474	31	57	1443	1372	0.950797	0.896146	2056
1a496ed9-d314-4226-a67a-9e6d033f15e4	Bacillus_subtilis_16S_4	29	1518	0	1462	42	69	1420	1333	0.938732	0.870673	1816
204c3dce-4e1e-43a3-8239-d9e8fea71844	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9113da5e-39d0-41a9-a690-eb58ec42d2c2	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
56f229eb-27c1-42e2-a574-72d2b1645c34	Listeria_monocytogenes_16S_3	28	1517	0	1498	41	32	1457	1365	0.936857	0.892157	2028
b98ebe59-ef78-414b-88bd-2262e2f17934	Staphylococcus_aureus_16S_6	29	1518	0	1482	50	57	1432	1345	0.939246	0.873944	1848
8927d5c5-8894-4039-920e-ea62f05fa720	Staphylococcus_aureus_16S_3	29	1520	0	1546	83	28	1463	1389	0.949419	0.882465	1964
8e730e50-04bc-4748-b098-aaf5930a64ca	Lactobacillus_fermentum_16S_1	21	1536	0	1509	32	38	1477	1391	0.941774	0.89916	2122
4c36d5c8-ebf4-485e-8390-dd4e1f26ee53	Lactobacillus_fermentum_16S_1	21	1536	0	1479	37	73	1442	1326	0.919556	0.854381	1740
7fcca33b-0896-48e7-8f16-d31906c1cffa	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ddf0d413-d242-4bfe-8ef6-41851ff575e1	Staphylococcus_aureus_16S_6	29	1506	0	1458	43	62	1415	1269	0.89682	0.834868	1496
0ef4318b-7b47-4efd-bf2d-3c8d4cc71a17	Staphylococcus_aureus_16S_6	29	1520	0	1418	38	111	1380	1249	0.905072	0.816874	1308
9b3c4830-e058-4ecf-863b-c220e6897e4f	Staphylococcus_aureus_16S_6	29	1508	0	1536	97	40	1439	1390	0.965949	0.88198	2014
6350edd8-2725-4f37-bb5b-cfcd7906e6f5	Listeria_monocytogenes_16S_3	96	1517	56	1419	28	86	1335	1247	0.934082	0.860593	1658
827c279b-8f83-4079-828b-f89cb1f30a5e	Lactobacillus_fermentum_16S_1_rc	236	1524	303	1635	107	63	1225	1086	0.886531	0.778495	909
5bb2f342-174c-4fb2-ace3-5f691ee80235	Enterococcus_faecalis_16S_4	27	1526	0	1530	71	40	1459	1417	0.971213	0.902548	2200
49a53ced-d3a7-4e44-b38d-d38c05cce8bc	Pseudomonas_aeruginosa_16S_1	19	1399	0	1335	53	98	1282	1140	0.889236	0.795534	1050
f9934dad-19b8-48b4-b5ce-c7475b5a37c6	Enterococcus_faecalis_16S_3	26	1526	0	1466	30	64	1436	1363	0.949164	0.89085	2006
40156e6d-474e-47d0-9535-8c5a66414cc2	Staphylococcus_aureus_16S_5	226	1500	189	1443	80	100	1174	1059	0.902044	0.782127	886
0354317a-2f3e-4088-bb3c-12ada02610c1	Staphylococcus_aureus_16S_4	111	1520	102	1447	41	105	1304	1217	0.933282	0.83931	1438
183a2b04-bf8d-4e85-9715-e6fd590c31cb	Listeria_monocytogenes_16S_3	28	1517	0	1489	64	64	1425	1379	0.967719	0.887959	2062
79880222-ff67-4ea4-8423-e2d4d6e10eb2	Salmonella_enterica_16S_3	30	1501	7	1487	69	60	1411	1310	0.92842	0.850649	1662
21b0e251-1298-4c2f-8d45-1043265ca2f3	Escherichia_coli_16S_1	28	1414	0	1388	54	52	1334	1303	0.976762	0.904861	2006
73f98ba4-ed50-426c-b588-f6ec1774815d	Bacillus_subtilis_16S_1	29	1514	0	1465	30	50	1435	1341	0.934495	0.885149	1938
9eba906b-e74e-4fb2-bf78-3335e0783e27	Staphylococcus_aureus_16S_3	33	1520	0	1481	38	44	1443	1393	0.96535	0.913443	2230
77d27f07-0e82-45a0-a82f-3f3c2b21e51f	Listeria_monocytogenes_16S_1	28	1517	0	1449	27	67	1422	1393	0.979606	0.918865	2250
c6a2c0c4-8943-4828-84a7-5618226fe330	Listeria_monocytogenes_16S_5	28	1517	0	1458	59	90	1399	1318	0.942101	0.851421	1638
1cbfcbf2-490e-4847-8d66-3e6c5a546fd1	Bacillus_subtilis_16S_8	29	1518	0	1492	45	42	1447	1364	0.94264	0.889179	1978
61f1f350-29ac-4a96-bb9d-abe49b491905	Lactobacillus_fermentum_16S_1	21	1536	0	1530	51	36	1479	1385	0.936444	0.884419	2032
a7233da1-43f2-4569-a05d-dd8bc83a89e6	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2def7cdc-f1a7-4086-9d41-02b3680dfb44	Staphylococcus_aureus_16S_6	29	1431	0	1406	49	45	1357	1287	0.948416	0.886975	1878
26eb46bf-fed9-4d23-b44b-451ffb2d22a9	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
08650fa9-22ec-4fc5-a29a-b3fd83dee8b3	Bacillus_subtilis_16S_10	37	1518	5	1470	33	49	1432	1384	0.96648	0.914135	2176
37d18f0f-7120-4c8c-9b40-26389570ed3e	Lactobacillus_fermentum_16S_1	21	1536	0	1475	9	49	1466	1432	0.976808	0.939633	2504
27cdb5bd-5f81-4088-ba98-329e388fe386	Bacillus_subtilis_16S_8	101	1518	98	1469	29	75	1342	1258	0.937407	0.869986	1752
3cc8c4db-8f69-459b-b47b-a200388048cd	Staphylococcus_aureus_16S_6	11	1520	120	1596	63	96	1413	1274	0.901628	0.810433	1298
c270d21e-6056-4e52-bc18-596be36b1f6a	Salmonella_enterica_16S_4	497	1494	447	1422	27	49	948	905	0.954641	0.883789	1302
9fc9b463-3659-4122-bba4-ff320ea14343	Listeria_monocytogenes_16S_5	29	1513	0	1453	25	56	1428	1391	0.97409	0.921803	2264
85257c9d-e7f2-416e-9e99-82f075e4c92c	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30c7700c-4fdc-48a1-94b6-64f0a46c780c	Listeria_monocytogenes_16S_3	28	1517	0	1486	40	43	1446	1405	0.971646	0.918901	2232
c4c60ccc-1f7b-4a75-b8ec-01c4bb785d47	Bacillus_subtilis_16S_2	29	1511	0	1501	54	35	1447	1396	0.964755	0.908854	2166
11b6f46d-1ecd-4a35-baa1-d6d3636e82bb	Escherichia_coli_16S_3	28	1508	0	1458	37	59	1421	1399	0.984518	0.922215	2278
081267a7-3c9e-4b52-babf-80534c95366f	Listeria_monocytogenes_16S_1	252	1517	222	1521	61	27	1238	1150	0.928918	0.86727	1548
e999a420-8364-41be-aa29-721396b5fd41	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
60f5e3eb-5201-4309-9c43-b38c9035ee71	Bacillus_subtilis_16S_3	12	1487	98	1611	99	61	1414	1328	0.93918	0.84371	1620
1a32212f-33cd-451c-b705-a7c55d50597c	Escherichia_coli_16S_8	28	1508	0	1424	37	93	1387	1343	0.968277	0.8853	1930
d2963c1c-b067-4c56-949e-e3dd148a4168	Bacillus_subtilis_16S_10	29	1518	0	1470	39	58	1431	1369	0.956674	0.895942	2056
5da865e5-5854-476d-a0e1-d5917be871f3	Bacillus_subtilis_16S_2	31	1518	4	1456	56	91	1396	1321	0.946275	0.856124	1688
6a057da7-d8f6-43d2-9511-d481999358f7	Lactobacillus_fermentum_16S_2	20	1245	3	1156	55	127	1098	987	0.898907	0.771094	729
2396012f-bba6-4af9-b6a1-0309168f1a13	Salmonella_enterica_16S_2	236	1501	217	1456	46	72	1193	1103	0.92456	0.841343	1354
0957f0ad-980d-44d2-813b-6d8ec7e5481c	Bacillus_subtilis_16S_1	29	1518	0	1404	34	119	1370	1286	0.938686	0.844386	1562
faf6d8aa-e200-4a14-8d3c-d412796233bc	Lactobacillus_fermentum_16S_1	253	1527	198	1462	37	47	1227	1138	0.927465	0.86804	1521
f7c7d6d0-7784-4624-b129-1b0295c58b8b	Salmonella_enterica_16S_6	24	1501	3	1535	114	59	1418	1342	0.946403	0.843495	1817
