read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
5acb2c89-b80b-4b25-b78c-c6b93615c1b0	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
e26f1b35-2a6d-4e8b-b781-33898d10098d	Pseudomonas_aeruginosa_16S_3	223	1492	180	1408	52	93	1176	1018	0.865646	0.770628	790
81b25feb-70c6-4e6a-aab8-3b89d8175535	Enterococcus_faecalis_16S_3	25	1526	0	1492	98	107	1394	1172	0.840746	0.732958	622
8a7ccae3-1849-4924-82ad-bc47d0e15070	Pseudomonas_aeruginosa_16S_4	228	1394	185	1346	70	75	1091	901	0.825848	0.728964	452
966d5b14-02c6-4821-a17b-8eaeda4dd8cf	Pseudomonas_aeruginosa_16S_3	231	1394	235	1397	60	61	1102	927	0.841198	0.757972	616
17378e5e-8fdd-4f43-b57d-487ede4d5ea2	Salmonella_enterica_16S_5	21	1501	0	1415	41	106	1374	1188	0.864629	0.781065	1078
e713b8c2-2138-4647-b60b-c3dd5f382c03	Bacillus_subtilis_16S_7	33	1417	0	1378	74	80	1304	1129	0.865798	0.774348	974
cec40759-994b-42b3-b885-466e79bb19ac	Listeria_monocytogenes_16S_2	250	1517	225	1507	59	44	1223	1017	0.831562	0.766968	744
c509289c-5602-4660-8fb2-35126aa0b0f7	Bacillus_subtilis_16S_5	256	1418	204	1348	58	76	1086	936	0.861878	0.767213	744
92a0cbf4-34f5-4acb-823c-9b01c9896c9c	Bacillus_subtilis_16S_7	29	1518	0	1491	59	57	1432	1196	0.835196	0.77261	916
13633dd9-0cf2-4b2c-8838-2c8a412484f5	Pseudomonas_aeruginosa_16S_4	19	1410	0	1367	45	69	1322	1113	0.841906	0.77507	850
d263b252-737f-41f3-bcb5-8c2e5a82ad6f	Enterococcus_faecalis_16S_4	328	1418	263	1344	72	81	1009	825	0.817641	0.709983	308
8c29f029-4b12-431a-9e90-a251a8427433	Escherichia_coli_16S_4	254	1410	220	1364	68	80	1076	896	0.832714	0.732026	460
a3928945-aecb-4f2d-8270-0a7e0c614d2e	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1b0952b4-36ef-41d4-9548-ae767831762b	Bacillus_subtilis_16S_5	29	1518	0	1423	59	125	1364	1213	0.889296	0.783592	1102
474b14ab-ce70-47eb-8d74-8283a2a717ce	Salmonella_enterica_16S_3	234	1405	230	1441	90	50	1121	948	0.845674	0.751784	588
05a134e4-3818-4ac1-83c1-bc2ede8de376	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3138486d-e452-40cc-8ebb-4e8cb61aa0f1	Bacillus_subtilis_16S_7	29	1518	0	1459	58	88	1401	1179	0.841542	0.76212	830
777f8ec7-8c66-4b09-a945-72202b135fcf	Pseudomonas_aeruginosa_16S_4	89	1494	59	1422	54	96	1309	1108	0.846448	0.759424	720
d70f6912-a94c-474b-bf0c-ff6ebcdb4796	Bacillus_subtilis_16S_6	29	1517	0	1488	77	77	1411	1259	0.892275	0.804473	1298
bfd20c59-9f02-4a16-89f5-0b6c9039af73	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a6f62306-3d18-4e27-b404-269ac5694512	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
323ecb2a-93f8-4c7b-9f2b-d94e3b4c1f23	Pseudomonas_aeruginosa_16S_2	223	1494	195	1415	36	87	1184	1002	0.846284	0.766641	791
6cf9cbbb-99ad-4034-9677-fe293477898c	Salmonella_enterica_16S_4	327	1407	300	1363	55	72	1008	810	0.803571	0.713656	302
32ef0d09-9155-4802-9372-44eaff0df3dc	Listeria_monocytogenes_16S_1	303	1428	239	1290	52	126	999	816	0.816817	0.693288	222
23dcafc6-957c-49dd-ad38-964239004d8a	Salmonella_enterica_16S_3	239	1403	207	1331	60	100	1064	898	0.843985	0.73366	496
62b83128-730d-47cb-89dc-6ba78766fb68	Salmonella_enterica_16S_5	235	1403	221	1340	43	92	1076	880	0.817844	0.726672	438
f429ffea-f25a-4080-94ef-f926d27c59da	Staphylococcus_aureus_16S_2	324	1520	282	1411	43	110	1086	896	0.825046	0.723164	430
a3853053-d2a8-4d8e-9dc3-c399aca6e59f	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30a213ae-4106-4588-9371-7e59b43bd75b	Enterococcus_faecalis_16S_2	259	1526	202	1440	46	75	1192	1007	0.844799	0.766946	772
4e7d7866-7a54-44f3-afa2-ca839aa462bb	Pseudomonas_aeruginosa_16S_2	19	1494	0	1438	63	100	1375	1194	0.868364	0.776333	966
df04c593-fb1d-4ed5-a9a0-e722ba4df96d	Bacillus_subtilis_16S_3	29	1417	0	1378	56	66	1322	1159	0.876702	0.802632	1094
4759bc3f-81b3-4cd2-9f22-dcc6a89d153b	Bacillus_subtilis_16S_6	29	1518	0	1440	26	75	1414	1285	0.908769	0.848185	1612
5af58107-9018-4d4b-9917-7022cfdd3a96	Pseudomonas_aeruginosa_16S_2	19	1494	0	1427	53	101	1374	1155	0.840611	0.75589	770
5051f690-096c-4409-b22a-41760b289e8c	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c535604c-37df-4b45-9b5f-ae60be7da6c6	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
839ea00d-810e-4a11-9cc6-7cf4c86d546e	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2131f20b-4135-4532-85f6-951641382b72	Pseudomonas_aeruginosa_16S_1	223	1494	167	1405	52	85	1186	1020	0.860034	0.770975	834
d596de6e-36d6-4e45-88a8-60ee0da3f10c	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
492aea26-9a55-46d6-928a-46cc50b6cce9	Listeria_monocytogenes_16S_5	29	1443	1	1391	95	119	1295	1092	0.843243	0.723658	484
831beb9d-61fc-413e-ae93-29de05575680	Bacillus_subtilis_16S_6	32	1516	3	1434	67	120	1364	1202	0.881232	0.774984	994
c2695730-270b-426e-a169-1a9bd2641cc7	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
97642d17-69ac-4acc-9d66-252d2bed248e	Enterococcus_faecalis_16S_4	249	1455	196	1403	58	57	1149	953	0.829417	0.753956	596
c55f12c2-a19e-4db3-acb3-5bfbf43e19e0	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ab7b8390-b0dc-41d4-830c-889a791ed729	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5c5feacd-3c41-4861-9506-e55c130c9fc9	Pseudomonas_aeruginosa_16S_3	225	1494	265	1496	24	62	1207	1032	0.855012	0.798144	988
bd19723a-e607-4ac0-823d-f8f4213c182a	Bacillus_subtilis_16S_1	250	1447	203	1373	63	90	1107	940	0.849142	0.746032	522
d22db04b-cfde-4f4b-b392-064f6a7efb6d	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
aa675153-b1fa-4f3b-9bf7-7df47f3b104f	Escherichia_coli_16S_4	28	1508	0	1451	51	80	1400	1183	0.845	0.772698	972
0fa3310f-bcf9-4eda-926d-58cc0913f30e	Bacillus_subtilis_16S_4	297	1518	244	1427	54	92	1129	965	0.854739	0.756863	725
f05827e4-7e79-4324-9e5f-c39692422cc5	Pseudomonas_aeruginosa_16S_3	85	1494	52	1398	52	115	1294	1098	0.848532	0.75154	775
0718219d-58ec-40eb-99cf-62ee5f2af619	Bacillus_subtilis_16S_6	29	1487	0	1490	113	81	1377	1170	0.849673	0.744749	744
31554f10-a77c-4d54-bbc4-31274de4b04d	Listeria_monocytogenes_16S_3	251	1517	196	1435	53	80	1186	990	0.834739	0.750569	646
1e518d37-e8b3-457f-ba55-2c1c3c25d2b1	Pseudomonas_aeruginosa_16S_3	223	1494	188	1451	53	61	1210	1022	0.844628	0.771903	808
574e0fad-46c9-477e-b352-a5cceed7d027	Pseudomonas_aeruginosa_16S_1	223	1494	168	1381	57	115	1156	973	0.841695	0.732681	478
af7df39e-135e-46b1-848c-01ebba5154a0	Pseudomonas_aeruginosa_16S_1	227	1411	184	1305	56	119	1065	919	0.862911	0.741129	557
d8d1f13e-9d32-412b-a951-1513d44f6580	Salmonella_enterica_16S_3	21	1407	0	1340	42	88	1298	1133	0.872881	0.793417	1038
349a62f4-4975-4a73-82da-56d0f8a01f5a	Bacillus_subtilis_16S_2	266	1518	216	1425	28	71	1181	1051	0.889924	0.821094	1136
46eb950d-8923-474f-ba21-172dfda5aa5e	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
bf80d290-492b-4f15-a939-b5840fc08969	Staphylococcus_aureus_16S_1	251	1419	217	1335	56	106	1062	872	0.821092	0.712418	328
38f40cca-6cbf-4e8e-a07f-f1aaf52706d4	Listeria_monocytogenes_16S_2	32	1422	112	1429	99	172	1218	1022	0.83908	0.686367	270
5ce0e49b-1c1f-4f91-bd45-f85d1a31467a	Salmonella_enterica_16S_1	234	1501	217	1463	54	75	1192	980	0.822148	0.741862	562
07c3334c-ba86-4d2d-bc93-c5371c30b295	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
081b7693-259a-4af6-9b55-58a1e56fb191	Salmonella_enterica_16S_1	24	1501	3	1471	95	104	1373	1159	0.844137	0.737277	604
e96d1870-0a0e-47ee-9c23-270641642d3e	Listeria_monocytogenes_16S_5	32	1512	4	1398	47	133	1347	1126	0.835932	0.737394	636
5f73e917-fa1e-4cc2-8ab8-19f215b85e51	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
c9054c20-a0fd-49c6-86fc-73a73083f395	Pseudomonas_aeruginosa_16S_4	22	1494	3	1415	59	119	1353	1159	0.856615	0.757022	818
479f3899-4de3-4455-a472-46f943faec39	Staphylococcus_aureus_16S_6	254	1520	239	1483	73	95	1171	943	0.805295	0.704257	258
46b58fa0-7465-4052-ad35-3c12a865e340	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b7274da0-906e-4a6a-b1eb-52b975891b5b	Pseudomonas_aeruginosa_16S_2	223	1395	196	1369	67	66	1106	917	0.829114	0.740113	540
db184348-7489-4c1e-96c7-0506113b9a44	Listeria_monocytogenes_16S_3	98	1429	61	1337	40	95	1236	1056	0.854369	0.770241	846
fef31984-96fb-4ef2-baf7-6bd70f433f9b	Pseudomonas_aeruginosa_16S_1	487	1494	446	1449	35	39	968	817	0.844008	0.784069	678
afc71ca2-71e1-4441-803f-798d5284fddd	Pseudomonas_aeruginosa_16S_3	234	1413	201	1345	60	95	1084	886	0.817343	0.715093	298
13a41a99-0b89-487b-81db-8a4e99cf8753	Escherichia_coli_16S_4	28	1508	0	1452	48	76	1404	1182	0.84188	0.77356	960
35619d1a-92c3-44ac-9783-9f15ed3844bd	Bacillus_subtilis_16S_3	233	1518	194	1467	57	69	1216	1015	0.834704	0.756334	642
19bb85b0-e0f2-4480-876d-43355f808d99	Salmonella_enterica_16S_6	235	1501	217	1445	46	84	1182	993	0.840102	0.75686	686
744d9028-3d8b-4757-8ce5-be10c4267383	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1ff411e6-3129-4558-8405-b5d98ba1959a	Pseudomonas_aeruginosa_16S_1	223	1494	172	1397	39	85	1186	1052	0.887015	0.803053	1044
70cfcf56-4f18-479c-b18c-297604a9f0b7	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
76b93804-a406-4c7b-8ec1-66dd6fc6d9b1	Salmonella_enterica_16S_5	280	1501	266	1491	45	41	1180	994	0.842373	0.78515	860
e009d636-2a26-4fec-8a74-4f471934aaf8	Pseudomonas_aeruginosa_16S_1	271	1494	268	1498	67	60	1163	996	0.856406	0.772093	750
55541671-48ac-4305-9371-be1995dd784b	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ab5ddbc1-4650-48c5-8f1d-cd831fd147c7	Listeria_monocytogenes_16S_3	32	1514	4	1408	39	117	1365	1202	0.880586	0.79027	1108
cfc9a286-c134-47a2-a4d5-fdc19b3e402b	Salmonella_enterica_16S_1	235	1410	183	1317	56	97	1078	905	0.839518	0.735175	532
ea8b38b1-db96-4fd9-95ee-3bf0abac7832	Enterococcus_faecalis_16S_1	259	1432	198	1334	56	93	1080	887	0.821296	0.721725	348
d5028076-2a93-4f4b-aaba-f425d515e3c5	Bacillus_subtilis_16S_8	253	1429	224	1357	46	89	1087	919	0.845446	0.752046	600
26e5e895-d707-4d77-b327-0c30f4a3d858	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
