read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
79f599f3-f745-41c2-80b0-875c140a1c56	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
cfa39335-d6f6-49e5-a98c-ec7bc27a4e8d	Pseudomonas_aeruginosa_16S_1	223	1494	175	1404	47	89	1182	1053	0.890863	0.798938	986
f512a740-4ac0-4a0d-b412-1870f0428d78	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3de914a6-2c00-40ab-9c02-f8b8065bc11c	Listeria_monocytogenes_16S_1	235	1485	199	1444	58	63	1187	992	0.83572	0.75841	710
2ac6878c-4ead-4794-a6cf-63bf68a86825	Staphylococcus_aureus_16S_3	251	1520	192	1413	52	100	1169	968	0.828058	0.732778	472
fbf9c953-e3af-4b3d-889f-70b0cbc17c5d	Bacillus_subtilis_16S_6	242	1518	181	1427	53	83	1193	1011	0.847443	0.760722	733
d036108b-ac92-4a6b-b2c4-18b1a808d4b5	Escherichia_coli_16S_2	242	1417	211	1382	55	59	1116	903	0.80914	0.734146	482
c340c8af-0e2b-46f7-a4da-96bcf4753b6a	Salmonella_enterica_16S_5	238	1402	260	1428	60	56	1108	903	0.814982	0.737745	518
d8e04a69-6cad-4719-9c8a-1fe754c2e292	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ccaa7a74-2baf-42b8-956a-717f80d168af	Bacillus_subtilis_16S_7	250	1516	180	1407	41	80	1186	1014	0.854975	0.775823	786
f6362e25-fb98-4df6-856d-1b4120cd7172	Staphylococcus_aureus_16S_2	305	1419	267	1351	34	64	1050	849	0.808571	0.739547	462
d2531fc0-2106-40b7-9f72-512998a183c6	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
67e110f1-d6c7-4bf8-a94b-dccc3bd610ec	Staphylococcus_aureus_16S_1	251	1431	210	1366	62	86	1094	908	0.829982	0.731079	456
c6e87fe4-8613-40f2-a1b6-d492aea2ba7f	Salmonella_enterica_16S_1	236	1411	212	1380	62	69	1106	898	0.811935	0.72595	394
8e4d670f-7329-4200-888f-1c10cdcac0a3	Pseudomonas_aeruginosa_16S_3	223	1494	170	1391	45	95	1176	1019	0.866497	0.774316	822
2b3f2122-3b33-406c-9690-2a1d385bc6d7	Bacillus_subtilis_16S_7	29	1518	0	1528	108	69	1420	1204	0.847887	0.753914	790
4534f374-8476-483d-9c47-bed8c84cd789	Staphylococcus_aureus_16S_2	28	1520	0	1444	81	129	1363	1143	0.838591	0.726637	609
50303b5c-1ff2-4383-922c-a6d21f73fb0b	Escherichia_coli_16S_2	242	1417	203	1349	53	82	1093	886	0.810613	0.721498	406
a072860d-81e6-41c9-8c87-ffba863840b8	Pseudomonas_aeruginosa_16S_2	223	1491	172	1389	31	82	1186	1004	0.846543	0.772902	810
9490ee25-d9e8-486d-96b5-1dd3509b1842	Bacillus_subtilis_16S_9	256	1252	194	1138	37	89	907	727	0.801544	0.703775	214
6b1a969e-d8d8-4ad6-a7aa-988b0a070454	Bacillus_subtilis_16S_2	29	1430	0	1419	80	62	1339	1185	0.884989	0.800135	1138
e6b71063-84a4-4c0d-af23-6f91321604d3	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
589587c0-4aff-48ab-8df7-d49b01263e76	Pseudomonas_aeruginosa_16S_4	22	1399	3	1318	66	128	1249	1061	0.84948	0.735274	594
5a173ee4-d012-4e20-91d3-57e30cc2ba6d	Escherichia_coli_16S_1	287	1421	351	1435	47	97	1037	871	0.839923	0.737511	490
