read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
27c5e99a-98f6-4658-aacf-e5eea7d06e8a	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ea8d7832-3949-42a3-b1a8-a756bd7e40e6	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9fa6163d-e4d7-4cc5-ab20-45e446678ec7	Salmonella_enterica_16S_1	235	1417	215	1361	61	97	1085	893	0.823041	0.718423	346
1273296e-df8f-48d1-bfad-11c281a8fc59	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2130b673-cbd5-44fb-b47a-7d56a1863bfa	Listeria_monocytogenes_16S_5	32	1412	0	1362	91	109	1271	1061	0.834776	0.721278	450
db3e5cb6-ac50-4f5c-ae23-b72e19961e5f	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
47d7b0df-0d22-46dc-a0b3-f4a29367e091	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
053e1bd8-0a8c-4dd0-b2f3-6206f55c6588	Staphylococcus_aureus_16S_4	251	1520	210	1447	52	84	1185	983	0.829536	0.744133	630
b4915573-310a-474d-a4fb-fd21b3f49bc7	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5f35e869-5693-43e1-8a67-e3cda989fe4a	Salmonella_enterica_16S_1	244	1410	220	1356	43	73	1093	896	0.819762	0.741108	520
2bdc545f-6049-4e69-a4f4-f64d51efc84d	Staphylococcus_aureus_16S_1	251	1520	222	1470	54	75	1194	974	0.815745	0.736206	534
5972d233-92b8-47f2-9966-afdd46e97f67	Salmonella_enterica_16S_4	236	1501	219	1476	67	75	1190	963	0.809244	0.722973	422
c86cdf3c-22d6-4d05-8a58-19740e7ed486	Staphylococcus_aureus_16S_1	33	1431	4	1362	61	101	1297	1084	0.835775	0.742975	640
921c0408-c5e1-4e50-9ba9-cabf1b9eff71	Pseudomonas_aeruginosa_16S_4	234	1494	214	1463	36	47	1213	1070	0.88211	0.825617	1238
cf612514-22e1-47fc-ab7d-964c4dd78081	Escherichia_coli_16S_2	28	1410	0	1345	57	94	1288	1113	0.86413	0.773454	892
69a8d981-6477-40ac-800e-974c6896bec9	Pseudomonas_aeruginosa_16S_1	227	1494	212	1482	86	83	1184	1007	0.850507	0.744272	564
f5ac899f-62f5-4aca-932c-ce085fb22f0b	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
dfcedaf4-a10d-4083-a7fc-f18ffbbf6bdd	Enterococcus_faecalis_16S_1	259	1425	213	1379	48	48	1118	937	0.838104	0.771829	690
3ba1a4ec-576d-492d-8d5c-4bdb07fa37d6	Salmonella_enterica_16S_1	290	1501	283	1466	31	59	1152	1005	0.872396	0.809179	1014
f9f5de96-9d82-471f-87d0-8d31b5cacbae	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a24fe1b0-61da-42b4-afd1-49790c982bac	Listeria_monocytogenes_16S_6	265	1517	184	1402	55	89	1163	1003	0.862425	0.767406	750
bba38d40-5d55-4d40-8eb2-401ca00ec5ee	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38357879-d148-454a-8210-d1e22210bd02	Enterococcus_faecalis_16S_3	259	1437	221	1422	92	69	1109	935	0.843102	0.73622	504
061c97e5-bb5d-4c1a-a751-bfb0fe73bf60	Salmonella_enterica_16S_5	236	1402	207	1352	48	69	1097	899	0.819508	0.740527	504
68ad4712-c0f6-445f-ba80-e4b484c120a0	Salmonella_enterica_16S_1	236	1402	212	1356	57	79	1087	889	0.817847	0.726901	390
84398e55-1966-4c92-9756-651415a4832e	Enterococcus_faecalis_16S_4	259	1526	207	1466	69	77	1190	969	0.814286	0.725299	450
391f32ac-1940-4816-96d2-b4b165e0828a	Salmonella_enterica_16S_5	23	1409	2	1395	101	94	1292	1066	0.825077	0.71688	454
152560b1-123c-4102-b001-8b8744f734e5	Salmonella_enterica_16S_1	239	1409	233	1386	39	56	1114	892	0.800718	0.7378	458
fc8f9b7a-a91e-4203-8dbc-05961f7e87a6	Enterococcus_faecalis_16S_3	275	1425	229	1364	47	62	1088	913	0.839154	0.76274	628
f5ef9884-c98a-48db-9970-6cc1c3d44af7	Pseudomonas_aeruginosa_16S_3	227	1410	219	1385	39	56	1127	904	0.80213	0.739771	478
0a177940-8129-4903-a882-e9a8a1c5c4af	Bacillus_subtilis_16S_2	253	1417	214	1341	25	62	1102	900	0.816697	0.756939	574
affe0767-14d1-4996-9f1d-23cc4093efe9	Escherichia_coli_16S_2	27	1409	0	1378	55	59	1323	1110	0.839002	0.772443	844
1acb3dc9-fa2e-428a-b94e-c5d830c758ee	Bacillus_subtilis_16S_3	250	1417	189	1321	52	87	1080	904	0.837037	0.741591	532
606d5b6f-af11-48b1-b1b7-3a2922e92696	Escherichia_coli_16S_2	305	1416	275	1358	43	71	1040	846	0.813462	0.733102	396
7fceaed9-cdc4-4cfc-b9dc-c2357c53d16f	Staphylococcus_aureus_16S_1	259	1520	228	1481	70	78	1183	973	0.822485	0.731029	518
3cf8a680-e665-4fd3-b22a-5157fe5133a1	Salmonella_enterica_16S_4	30	1389	10	1352	62	79	1280	1072	0.8375	0.754398	718
d53b7cd6-d8b6-4adb-a672-98aee404038b	Pseudomonas_aeruginosa_16S_4	211	1494	194	1434	46	89	1194	995	0.833333	0.748683	648
9a750705-c2f1-4650-bcac-75089ee1d31c	Escherichia_coli_16S_4	28	1508	0	1435	36	81	1399	1185	0.847034	0.781662	960
2bcdb8c4-f5f4-4f82-903b-efc5b2d88726	Staphylococcus_aureus_16S_6	251	1520	223	1482	59	69	1200	1007	0.839167	0.758283	738
4cc8595e-9de3-4bb7-8fcf-b21f02e74d45	Staphylococcus_aureus_16S_6	242	1520	212	1484	73	79	1199	1006	0.839033	0.744634	584
6defc1e2-8655-4d39-ada7-d6cf18e8f083	Staphylococcus_aureus_16S_1	251	1421	220	1343	42	89	1081	898	0.830712	0.740924	522
fc08836f-291e-479e-b5b7-8453ff551968	Escherichia_coli_16S_3	30	1416	2	1349	61	100	1286	1042	0.810264	0.720111	434
90719a38-e3cf-4318-85ab-45eb6914aa91	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
2035f73a-6386-4bd9-a987-3786a12ab766	Staphylococcus_aureus_16S_1	251	1518	223	1438	53	105	1162	945	0.813253	0.715909	350
6d4a9b86-bd9c-488b-9296-1812bef3c3cc	Staphylococcus_aureus_16S_5	250	1419	198	1325	61	103	1066	880	0.825516	0.715447	356
d083c312-6113-4101-a510-19f46c06313e	Bacillus_subtilis_16S_5	250	1237	206	1170	41	64	923	742	0.8039	0.72179	286
7752c488-b252-4ee8-8251-6138e5b12b71	Listeria_monocytogenes_16S_6	251	1517	214	1447	71	104	1162	961	0.827022	0.718773	440
6d9967d7-13a8-4671-9112-2b13bcc111ac	Pseudomonas_aeruginosa_16S_2	227	1494	226	1478	43	58	1209	999	0.826303	0.762595	684
e2092a8f-fa86-409e-8a74-7af7e3372fcc	Bacillus_subtilis_16S_7	32	1518	3	1502	53	40	1446	1335	0.923236	0.867446	1812
27192232-7cdb-45e7-9648-9c6c65dd92db	Escherichia_coli_16S_3	242	1508	224	1465	56	81	1185	975	0.822785	0.737519	536
03121036-ccf4-4391-b79d-2af23a1ea2e3	Bacillus_subtilis_16S_3	250	1429	205	1322	22	84	1095	909	0.830137	0.756869	622
d945b8ec-cb4d-4bc9-9d0a-b04690562035	Enterococcus_faecalis_16S_1	260	1526	182	1410	39	77	1189	1035	0.870479	0.793103	982
757bd630-f4ec-4be7-be21-6d041e9a3d19	Staphylococcus_aureus_16S_6	250	1419	206	1360	61	76	1093	914	0.836231	0.743089	510
62679a13-6628-4b89-bf2b-c375cf5c24e8	Salmonella_enterica_16S_2	23	1414	2	1411	98	80	1311	1075	0.819985	0.721961	482
5dcf8200-ce92-427a-b440-5118af275861	Pseudomonas_aeruginosa_16S_3	19	1494	0	1496	47	26	1449	1369	0.94479	0.899474	2084
9d4497ef-1971-47d8-827e-8c4e120d737a	Staphylococcus_aureus_16S_1	29	1419	0	1361	58	87	1303	1079	0.828089	0.745166	656
5a94e5da-ca3e-49e2-8390-4cf7d9765463	Staphylococcus_aureus_16S_4	251	1517	228	1484	69	79	1187	983	0.828138	0.73633	566
81c68075-4c1e-4363-9d24-a5e6b514441a	Pseudomonas_aeruginosa_16S_3	89	1488	73	1431	35	76	1323	1129	0.853364	0.787308	936
5c8ddf96-74bc-4962-a707-fe54a14411d3	Salmonella_enterica_16S_5	244	1500	224	1464	46	62	1194	1012	0.847571	0.777266	836
30974701-d49d-49cf-8c05-1e63d821dc0b	Pseudomonas_aeruginosa_16S_1	21	1494	2	1466	92	101	1372	1130	0.823615	0.722045	462
0864cad4-85c8-4c2c-9e1e-253f147ec93b	Staphylococcus_aureus_16S_1	246	1419	215	1369	77	96	1077	887	0.823584	0.7096	336
a5e48cf3-7c24-4161-9fd0-cf55f1d15cd0	Salmonella_enterica_16S_6	262	1501	240	1481	75	73	1166	956	0.819897	0.727549	472
d1728109-2fa9-4ac5-bcb9-d294c841d7d0	Escherichia_coli_16S_8	242	1416	201	1342	54	87	1087	913	0.839926	0.743485	556
1255a3cf-9b0d-4038-a7a4-6f55395921e0	Pseudomonas_aeruginosa_16S_4	25	1494	3	1363	50	159	1310	1144	0.873282	0.753127	814
5437e9c0-4f22-4c0f-99d0-26ae89a575e4	Pseudomonas_aeruginosa_16S_1	231	1402	207	1319	64	123	1048	861	0.821565	0.697166	184
b58ec41c-8539-4271-965f-6ca9b18300fc	Salmonella_enterica_16S_1	232	1501	191	1411	52	101	1168	996	0.85274	0.753974	690
d3de6466-8176-4061-9f58-ba74f12dc629	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6d387179-346b-4a98-a07d-e069099dc8fb	Enterococcus_faecalis_16S_1	259	1362	223	1305	41	62	1041	860	0.826129	0.751748	522
0c37cca8-25d3-4ca0-87d3-9841d61a3327	Pseudomonas_aeruginosa_16S_3	22	1406	3	1297	38	128	1256	1058	0.842357	0.744022	700
7653e70f-a897-4c60-a295-ab9cb0141465	Salmonella_enterica_16S_6	305	1501	301	1493	83	87	1109	947	0.853922	0.740422	522
e7eecfc8-9f29-4576-a217-0a1124e7b443	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a5915263-95fa-48d5-86d1-650396f42318	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
da8762ed-ab06-4886-b114-29b37330f24c	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
