read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
e2ab851f-0a0c-45b3-8428-e2ba20dc85a3	Pseudomonas_aeruginosa_16S_1	19	1494	0	1452	31	54	1421	1238	0.871217	0.822045	1370
c6d41884-2d54-4027-bf7f-5ebc108c207d	Bacillus_subtilis_16S_3	35	1518	7	1408	67	149	1334	1127	0.844828	0.727097	605
a5f548e7-6e89-4acb-b633-e8a82324347e	Listeria_monocytogenes_16S_1	28	1517	0	1533	125	81	1408	1181	0.838778	0.731722	606
7ea55be4-b545-4629-a0de-c843b1bdfbc1	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b4086f71-c79d-4722-8a60-a766d8488634	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0dba9ed3-1dc9-4e34-bdb3-d6b62f6beccb	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
bc6d22d5-c405-4c28-a3ad-a7ddff1318d6	Staphylococcus_aureus_16S_1	320	1419	289	1423	102	67	1032	855	0.828488	0.711907	300
83ecb85b-4778-4017-afed-546dbbf6767d	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d75e4b1c-166f-4c7a-9f02-bf87d6fde9ac	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
0f676394-1a22-441d-a80e-5d33ece6d84d	Bacillus_subtilis_16S_3	36	1518	10	1492	73	73	1409	1171	0.831086	0.753055	758
47ce43e5-5497-4f63-9714-ef32713d1cec	Bacillus_subtilis_16S_6	311	1421	289	1386	53	66	1044	870	0.833333	0.748065	522
57772e73-fc38-432b-95fd-3e63a7ee952e	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9539d6ff-a542-490b-ba80-6d4ec3023653	Pseudomonas_aeruginosa_16S_1	22	1396	3	1296	54	135	1239	1053	0.849879	0.737395	584
287d3d6f-ac97-4d60-976f-c9840aea1a99	Pseudomonas_aeruginosa_16S_1	306	1399	288	1367	52	66	1027	860	0.83739	0.751092	540
e1194cfe-5d7a-4014-9cde-114c85225365	Enterococcus_faecalis_16S_2	259	1425	216	1401	71	52	1114	925	0.830341	0.747777	564
232227b5-5318-4447-91e5-d956086d5c43	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
127a3558-60d8-4388-b959-1045529cc7f8	Enterococcus_faecalis_16S_3	259	1425	207	1376	58	55	1111	933	0.839784	0.762255	628
002acc83-3703-4dd5-a31a-a308fc05e4ca	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
62d51eb1-3c39-4faa-83d2-7fb0a6cf6e9f	Pseudomonas_aeruginosa_16S_4	222	1494	186	1433	59	84	1188	1034	0.87037	0.77686	887
e43afec6-4635-4369-a6d9-7457e60531e1	Salmonella_enterica_16S_1	232	1402	210	1354	44	70	1100	922	0.838182	0.759473	632
a0e7a474-33e2-48d5-9e1a-2e845a66599a	Bacillus_subtilis_16S_7	29	1429	0	1388	57	69	1331	1175	0.882795	0.806452	1178
daaff505-1622-4983-8182-75db873860b7	Staphylococcus_aureus_16S_5	251	1419	276	1404	54	94	1074	904	0.841713	0.739771	516
2501aa16-cb7c-4511-8210-235f3ff28b59	Bacillus_subtilis_16S_6	240	1518	154	1407	32	57	1221	1130	0.925471	0.862595	1551
17688290-9b47-4205-a429-8b84c7c1026f	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
bfc52759-d4f8-4544-aa4e-b7a16e68fba4	Enterococcus_faecalis_16S_1	268	1437	202	1327	59	103	1066	872	0.818011	0.710098	292
a023cf8e-5b84-409d-ad40-0a63bda08f62	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
f1b45c14-7bc5-498c-8ee4-2e418a2dca88	Bacillus_subtilis_16S_6	214	1417	169	1414	103	61	1142	945	0.827496	0.723583	426
ff9a62b1-a650-4b96-a734-d430a829c204	Bacillus_subtilis_16S_2	233	1417	167	1326	44	69	1115	949	0.851121	0.772801	792
763207b2-c38e-415f-a408-985bceeb07d2	Staphylococcus_aureus_16S_3	322	1520	257	1432	40	63	1135	969	0.853745	0.782714	852
944bf416-8553-4070-b7a0-caad8e4ecdde	Salmonella_enterica_16S_4	20	1499	0	1426	41	94	1385	1164	0.840433	0.765789	858
5cef0f02-a9fc-4209-86af-548b8e532d00	Staphylococcus_aureus_16S_3	260	1520	215	1462	52	65	1195	1007	0.842678	0.767531	764
92e4ac2e-747f-4ae1-bc6b-7704c893dbe1	Bacillus_subtilis_16S_2	29	1518	0	1434	57	112	1377	1181	0.857662	0.763907	796
8ffd0ff8-9faf-4d43-aa91-bdef09cad75c	Bacillus_subtilis_16S_10	249	1518	186	1421	37	71	1198	980	0.81803	0.750383	632
520ce251-e99a-41cf-8bcb-29e4939c225b	Salmonella_enterica_16S_3	235	1501	197	1422	28	69	1197	1020	0.85213	0.788253	898
dc7c2bdb-7026-41f4-b114-161dcdc3fd44	Bacillus_subtilis_16S_5	234	1517	189	1456	49	65	1218	1021	0.838259	0.766517	758
