read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
d9a3bf3a-d0f4-409b-8f92-577b3a2066fb	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5fa36fed-4a16-4b63-a47c-89ca1d7aec2d	Pseudomonas_aeruginosa_16S_4	282	1494	303	1487	40	68	1144	978	0.854895	0.78115	808
20f9be9b-2b03-416f-995e-2907741dc9fc	Escherichia_coli_16S_5	242	1417	216	1391	54	54	1121	910	0.811775	0.740439	528
6b379293-4620-46a2-aeb8-1e3933a17fd8	Staphylococcus_aureus_16S_1	31	1520	4	1436	58	115	1374	1208	0.879185	0.780866	1014
a331dec9-6109-4f10-9787-353adc1df2de	Listeria_monocytogenes_16S_1	241	1517	170	1396	35	85	1191	1009	0.847187	0.769642	802
c54ab88a-58b2-4a75-bfcc-8a31cfd5e5fb	Escherichia_coli_16S_8	28	1508	0	1482	105	103	1377	1191	0.864924	0.75142	790
f064dfed-2b2c-409b-8ff0-66594caadc50	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
a39d00f3-4e5a-4d46-a6ad-fc937d4ea08f	Staphylococcus_aureus_16S_3	251	1520	220	1472	62	79	1190	977	0.821008	0.734035	548
40b4fee1-cda5-4c73-9efd-7d334290df6b	Enterococcus_faecalis_16S_4	259	1425	254	1379	52	93	1073	878	0.818267	0.720854	326
ae2488a4-ef98-42d7-b5d9-382dc1abef58	Enterococcus_faecalis_16S_2	311	1437	265	1396	60	55	1071	901	0.84127	0.759696	616
552857a5-c3de-4b37-bd42-efcf7a6b5103	Staphylococcus_aureus_16S_4	251	1516	215	1473	77	84	1181	987	0.835732	0.735469	560
a6922769-60e4-4b81-8c69-0e1fbab37d5b	Enterococcus_faecalis_16S_4	26	1526	0	1402	37	135	1365	1164	0.852747	0.757319	836
1d999fe2-27ab-42ca-9731-9f8757a73bab	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
d5ba3678-ecd9-4058-a03d-cfcfdd64981a	Escherichia_coli_16S_8	232	1420	233	1401	57	77	1111	925	0.832583	0.742972	614
9581af90-4387-4d39-8cb4-02a9c5a300f5	Staphylococcus_aureus_16S_1	320	1419	281	1363	48	65	1034	841	0.813346	0.733217	404
3ea4627b-82f8-498c-8a62-97d277c16e11	Listeria_monocytogenes_16S_4	32	1120	0	1047	51	92	996	821	0.824297	0.720808	388
909bb111-0594-4b27-b808-fd826db92f3d	Staphylococcus_aureus_16S_1	347	1419	318	1371	60	79	993	811	0.816717	0.716431	300
d2e3c1cd-fe32-4112-8cd2-3a4d7c1a1395	Pseudomonas_aeruginosa_16S_3	255	1455	232	1419	64	77	1123	944	0.840605	0.746835	554
772e9768-8b39-43b4-9e7c-5b8e71c349b3	Salmonella_enterica_16S_5	21	1501	0	1461	54	73	1407	1204	0.855721	0.784876	1038
f86d331d-6493-4dce-a3be-2aedb463ad86	Listeria_monocytogenes_16S_5	257	1428	216	1372	61	76	1095	926	0.845662	0.751623	582
553eaa75-df81-4b2b-8a41-950922688678	Salmonella_enterica_16S_3	25	1110	4	1052	52	89	996	807	0.810241	0.709763	284
