read_id	alignment_genome	alignment_genome_start	alignment_genome_end	alignment_strand_start	alignment_strand_end	alignment_num_insertions	alignment_num_deletions	alignment_num_aligned	alignment_num_correct	alignment_identity	alignment_accuracy	alignment_score
0528d607-1c3b-4003-ac6d-e2dd62f74c5a	Listeria_monocytogenes_16S_3	252	1512	208	1465	71	74	1186	986	0.831366	0.740796	526
3a268744-fa3d-406c-bf27-0d4b2b5d4161	Staphylococcus_aureus_16S_3	303	1419	263	1380	61	60	1056	839	0.794508	0.712829	276
16b5fb5d-5c02-46c1-9595-ac301fc438d5	Pseudomonas_aeruginosa_16S_3	22	1494	4	1500	118	94	1378	1144	0.830189	0.719497	512
505f2d23-efc0-49d5-84bb-e4d17ea58735	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20adf53f-6178-4d7d-8726-0441faba038a	Pseudomonas_aeruginosa_16S_4	19	1494	0	1474	49	50	1425	1243	0.872281	0.815617	1320
723a4758-4513-42fa-a48d-6810666d4d69	Enterococcus_faecalis_16S_4	520	1526	447	1427	38	64	942	775	0.822718	0.742337	466
faa147c6-5c8e-4c23-847b-927d077a4894	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
738a4fe4-019c-4dee-b1ad-b3dab724f87c	Pseudomonas_aeruginosa_16S_3	231	1494	209	1424	40	88	1175	969	0.824681	0.743668	594
28349c91-b602-4fa7-aa43-2523ea94fb11	Staphylococcus_aureus_16S_3	307	1432	273	1374	22	46	1079	943	0.873957	0.822145	1018
0e3fc64e-e561-4dfc-a298-6ba1ebea42f9	Bacillus_subtilis_16S_2	32	1518	3	1515	71	45	1441	1326	0.920194	0.851638	1688
79614227-663c-4052-9d1a-dea9be7071e9	Pseudomonas_aeruginosa_16S_4	18	1494	0	1454	42	64	1412	1277	0.904391	0.841238	1526
e4b58b97-05d0-4bf0-a293-0944a2b861aa	Bacillus_subtilis_16S_8	101	1417	67	1300	58	141	1175	973	0.828085	0.708151	336
aae3b870-6bc7-4250-b9ee-7be0533d65ed	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
1069ebe5-8b18-40fb-abbb-49180c406ef7	Staphylococcus_aureus_16S_2	251	1520	226	1481	62	76	1193	973	0.815591	0.731029	478
dbd6f37b-1dad-4051-aa11-5fc4ad93422a	Bacillus_subtilis_16S_9	250	1422	214	1395	45	36	1136	936	0.823944	0.769104	710
9ffb7ecc-7d0c-4ba6-b7e8-d8172c6c0a5a	Pseudomonas_aeruginosa_16S_1	223	1406	180	1400	94	57	1126	987	0.876554	0.772905	824
d3cd2d58-6b24-4882-8eff-7d8a04dd4f79	Salmonella_enterica_16S_1	243	1414	228	1379	53	73	1098	939	0.855191	0.767157	714
8b467b7f-e5f1-4fdf-9243-2e1993b5023a	Salmonella_enterica_16S_3	23	1414	2	1324	50	119	1272	1087	0.85456	0.754337	684
8d4443e6-e7a1-4370-af02-72ba4d47e683	*	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4091312a-b0d5-4dbb-b520-9cf7b49da91c	Pseudomonas_aeruginosa_16S_3	228	1403	222	1390	63	70	1105	919	0.831674	0.742326	512
fb3aa5cf-43f8-43b4-b43a-b668757f00c8	*	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
00bba49c-1dd3-43ef-8e15-6c8efb0e50e0	Staphylococcus_aureus_16S_3	250	1419	209	1345	55	88	1081	895	0.827937	0.731209	432
cc8e8019-5216-484c-91d9-e4b97d057c38	Bacillus_subtilis_16S_6	266	1217	205	1112	19	63	888	757	0.852477	0.780412	638
d165faa4-44f6-49f5-9637-a48c4f8829b2	Pseudomonas_aeruginosa_16S_4	223	1494	190	1475	88	74	1197	1035	0.864662	0.761589	774
