7f06b45a-24f7-489e-ac4d-2ddfe1105c84,1608,14,1488,+,Salmonella_enterica_16S_1,1534,34,1471,793,1486,6,tp:A:P,cm:i:97,s1:i:787,s2:i:768,dv:f:0.0709,rl:i:0
7f06b45a-24f7-489e-ac4d-2ddfe1105c84,1608,14,1488,+,Escherichia_coli_16S_7,1542,41,1478,776,1491,0,tp:A:S,cm:i:91,s1:i:768,dv:f:0.0752,rl:i:0
7f06b45a-24f7-489e-ac4d-2ddfe1105c84,1608,14,1488,+,Escherichia_coli_16S_8,1542,41,1478,776,1491,0,tp:A:S,cm:i:91,s1:i:768,dv:f:0.0752,rl:i:0
7f06b45a-24f7-489e-ac4d-2ddfe1105c84,1608,14,1488,+,Escherichia_coli_16S_4,1542,41,1478,776,1491,0,tp:A:S,cm:i:91,s1:i:768,dv:f:0.0752,rl:i:0
7f06b45a-24f7-489e-ac4d-2ddfe1105c84,1608,14,1488,+,Escherichia_coli_16S_3,1542,41,1478,776,1491,0,tp:A:S,cm:i:91,s1:i:768,dv:f:0.0752,rl:i:0
7f06b45a-24f7-489e-ac4d-2ddfe1105c84,1608,14,1488,+,Escherichia_coli_16S_5,1542,41,1478,776,1491,0,tp:A:S,cm:i:91,s1:i:768,dv:f:0.0752,rl:i:0
fcc6e729-8f0a-43df-a34d-1bf4c77cfe38,1599,55,1488,+,Salmonella_enterica_16S_4,1534,75,1468,848,1451,0,tp:A:P,cm:i:108,s1:i:840,s2:i:840,dv:f:0.0573,rl:i:0
fcc6e729-8f0a-43df-a34d-1bf4c77cfe38,1599,55,1488,+,Salmonella_enterica_16S_5,1534,75,1468,848,1451,0,tp:A:S,cm:i:108,s1:i:840,dv:f:0.0573,rl:i:0
fcc6e729-8f0a-43df-a34d-1bf4c77cfe38,1599,55,1488,+,Salmonella_enterica_16S_5,1534,75,1468,848,1451,0,tp:A:S,cm:i:108,s1:i:840,dv:f:0.0573,rl:i:0
fcc6e729-8f0a-43df-a34d-1bf4c77cfe38,1599,55,1488,+,Salmonella_enterica_16S_6,1534,75,1468,848,1451,0,tp:A:S,cm:i:108,s1:i:840,dv:f:0.0573,rl:i:0
fcc6e729-8f0a-43df-a34d-1bf4c77cfe38,1599,55,1488,+,Salmonella_enterica_16S_3,1534,75,1468,848,1451,0,tp:A:S,cm:i:108,s1:i:840,dv:f:0.0573,rl:i:0
